"JYP엔터, 3분기 호실적 전망에 52주 신고가 경신",2021-10-20 10:18
"
			내년 2월 신인 걸그룹 데뷔까지…탄탄한 라인업으로 실현하는 'JYP 2.0'
		",2021.09.15. 오전 11:01
"
			'K팝스타 4' 릴리M 뭐하나 했더니…JYP 새 걸그룹 합류 [공식]
		",2021.11.19. 오전 9:15
"앨범 6000만장 팔았다…K팝, 공연 없이도 잘 나간 이유 [연계소문]",2021-12-26 8:33
"SM·JYP가 만든 팬덤 플랫폼…'몸값 5300억' 디어유, 코스닥 상장",2021-09-29 17:28
"6100만원 비트코인, 장부엔 2500만원…""회계 불확실성 너무 크다""",2021-12-27 17:19
"
			2PM 찬성 깜짝 결혼 발표 ""예상보다 빠르게 새 생명 축복""
		",2021.12.15. 오후 1:49
"
			트와이스 '알콜 프리' MV, 2억뷰 돌파…활동곡 15연속 히트
		",2021.12.16. 오후 1:45
"
			""공연 밤 10시까지""…바뀐 정부 지침에 트와이스 24일 콘서트 취소
		",2021.12.17. 오전 11:03
"제페토 기대감…횡보하는 네이버, 사라고 외치는 증권사들",2021-12-13 11:03
"네이버, 조인트벤처 '젭' 주목…메타버스 사업 본격화-하나금투",2021-12-03 8:52
"크래프톤, 메타버스 '제페토'에 뛰어든다",2021-12-05 18:05
'오미크론 우려' 완화…리오프닝株 지금 살까,2021-12-03 18:07
"'제페토 운영' 네이버제트, 소뱅·하이브서 2200억 유치",2021-12-01 2:39
이게 44억에 팔리다니…BTS도 이정재도 꽂힌 투자 [연예 마켓+],2021-11-27 19:42
그림·NBA 영상·연예인 굿즈…'NFT 꼬리' 붙이자 100배 급등,2021-11-29 17:22
한 달간 돈 벌어들인 곳…증시판 뒤흔든 '오징어 게임',2021-11-13 7:48
17조 몰린 디어유·디지털 포토카드…팬덤이 키우는 엔터 [연계소문],2021-11-07 10:32
'위드 코로나'로 오프라인 콘서트 재개…엔터株의 시간 왔다,2021-11-02 15:48
"이게 엔터야, IT야…BTS의 플랫폼·에스파의 메타버스 [연예 마켓+]",2021-10-30 13:10
답답한 증시 '효자株' 고르기…'스타펀드'에 답 있다,2021-11-04 17:30
"엔터업계 '스톡옵션 파티'…'SM 이사' 보아, 억대 차익",2021-10-28 9:57
ETF시장 새 강자는 메타버스?…2주간 1500억 산 개미들,2021-10-28 11:35
'위드 코로나' 올라탄 엔터株…FNC도 가세,2021-10-18 16:03
오프라인 공연이 돌아왔다…엔터株 일제히 '환호',2021-09-28 16:59
"방시혁, 주식 평가액 3조9000억…이수만·박진영 합쳐도 안되네",2021-09-30 9:28
"
			트와이스, 11월 12일 정규 앨범으로 컴백 [공식]
		",2021.10.08. 오후 4:55
"
			스트레이 키즈, 밀리언셀러·첫 지상파 1위…완벽 '커리어 하이'
		",2021.09.29. 오전 9:17
불똥 튈까 긴장…한국서 활동하는 中 아이돌 괜찮을까? [연계소문],2021-09-05 7:06
"
			스트레이 키즈, 음악방송 5관왕 달성…'소리꾼' 인기 질주
		",2021.09.09. 오전 10:13
"'BTS 군면제' 사실상 무산…""그럼 하이브 주가는요?"" 안절부절",2021-11-27 15:39
"
			'크리스마스 악동' 변신 스트레이 키즈 ""산타에게 받고픈 선물은…""
		",2021.11.26. 오전 9:52
잡주 취급받다가 '귀한 몸' 됐다…유재석도 투자한 '이 주식'[연예 마켓+],2021-11-20 14:42
"은행에 설설 기던 두나무, 이젠 주주로 목소리 높인다",2021-11-23 17:21
BTS 이어 트와이스까지…K팝 월드투어 본격 재개,2021-11-16 17:04
"
			스트레이 키즈, 29일 스페셜 싱글 발매…팬들 위한 연말 선물
		",2021.11.17. 오전 10:35
"
			트와이스, 월드투어 연다…12월 24일 서울서 포문 [공식]
		",2021.11.15. 오후 1:28
"마마무 소속사 RBW, 상장 성공할까..시가총액 1700억원 도전",2021-11-10 9:22
BTS·오징어게임 확인한 K콘텐츠 저력…다음 목표는 글로벌 플랫폼,2021-11-03 16:46
"
			이준호 '옷소매' 비하인드 컷 보니…벌써 '심쿵'
		",2021.11.10. 오전 9:41
디어유 공모주에 증거금 17조 쏟아져,2021-11-02 16:16
"
			사랑의 '사이언티스트'가 된 트와이스, 눈부신 비주얼
		",2021.11.09. 오후 2:13
"팬 플랫폼 디어유, 다음달 코스닥 상장",2021-10-25 9:24
"
			핫펠트 예은 ""연예인 전남친, 입만 열면 거짓말""
		",2021.11.02. 오후 2:55
"리오프닝 기대감에 생태계 확장까지…하이브, 연일 급등세",2021-10-26 15:50
"'손' 잡은 네이버 제페토, 글로벌 메타버스로 간다",2021-10-24 17:33
"'위드 코로나 수혜' 하이브, NFT도 진출",2021-10-26 17:41
"
			사랑 전문가 된 트와이스, 재기 발랄한 정규 3집 콘셉트
		",2021.10.25. 오전 9:03
"[마켓인사이트] 메타버스 열풍에…제페토, 500억 투자 유치 나섰다",2021-10-13 17:31
"스타와 채팅하는 플랫폼 회사 디어유, 코스닥 상장예심 통과  [마켓인사이트]",2021-09-15 15:42
中 시장 예전만 못해…국내 아이돌에서 중국인 멤버 없앨까 [연예 마켓+],2021-09-21 16:05
흔들리는 장세에서 담을 만한 '낙폭과대주'는?,2021-09-22 14:12
"
			소나무·유니티 의진, 멜로우엔터와 전속계약 체결 [공식]
		",2021.09.09. 오후 2:09
"
			[인터뷰+] 백아연 ""일기장 같은 앨범""…공감으로 여는 또 한 페이지
		",2021.09.07. 오후 6:01
"
			ITZY, 컴백 앞두고 일본 데뷔 확정…글로벌 행보 박차
		",2021.09.01. 오후 4:51
박진영 연예인 주식부호 1위…JYP 지분 가치 1922억원,2019-04-21 9:30
"
			수지, 매니지먼트 숲과 전속계약 ""JYP와 함께한 9년, 영광의 순간 떠올라""
		",2019.04.08. 오후 5:45
"JYP엔터테인먼트 신사옥 얼마인가 보니…매입 202억, 리모델링 79억",2019-03-11 16:05
"
			수지, 박진영 품 떠난다 … JYP 전속 계약 만료→매니지먼트 숲 行 (공식입장)
		",2019.03.26. 오후 3:49
"트와이스 정준영 동영상 루머, JYP엔터 ""작성자·배포자 검찰 고소장 접수"" [공식입장]",2019-03-14 11:13
"트와이스는 무슨죄? JYP ""악성 루머, 가능한 모든 법적 조치할 것"" [공식입장]",2019-03-12 18:26
"
			JYP, 글로벌 음악 유통사 오차드와 협력...해외 유통 본격 확대
		",2019.03.12. 오후 3:01
루머 강경 대응 SM·JYP에 이청아·정유미·오연서까지…지라시와의 전쟁,2019-03-13 14:20
"
			[엔터브리프] JYP, 日 소니뮤직과 걸그룹 프로젝트 등
		",2019.02.08. 오후 5:26
"
			JYP 신인걸그룹은 'ITZY', 예지·리아·류진·채령·유나 5인조 공개
		",2019.01.21. 오전 9:03
"
			트와이스 동생 걸그룹, 연초 나오나…JYP ""뮤직비디오 촬영 완료""
		",2019.01.14. 오전 10:54
JYP 신인 걸그룹 누가 될까? 증권가가 꼽은 후보 4명,2019-01-09 11:09
"전일, 코스닥 기관 순매도상위에 오락·문화 업종 3종목",2019-04-30 8:41
"
			JYP엔터테인먼트 '그녀석' 신예은, 비밀을 감춘 '윤재인' 완벽 변신
		",2019.03.10. 오후 7:22
"
			수지, JYP와 이별 고하고 다른 곳에서 둥지 튼다.
		",2019.03.26. 오후 4:04
"
			'JYP 막내 보이그룹' 스트레이 키즈…""성적보다는 성장 원해요""
		",2019.03.29. 오후 5:48
"
			JYP엔터테인먼트 트와이스, 오리콘 데일리 앨범차트 나흘째 굳건한 선두
		",2019.03.10. 오후 8:32
"JYP 올해 성장, 트와이스와 GOT7이 핵심-이베스트",2019-03-12 7:58
"
			박남정 딸 배우 박시은 ""잊지 못할 추억""…'복면가왕' 출연 소감
		",2019.04.29. 오전 10:13
"JYP Ent, ITZY 빠른 수익화에 주목",2019-03-12 7:47
"
			박시은 누구길래? 아빠 박남정 끼 쏙 빼닮은 연기자
		",2019.04.29. 오전 10:02
"
			있지…2019년은 JYP 걸그룹 '있지(ITZY)'가 접수할께 (종합)
		",2019.02.12. 오후 4:36
"
			ITZY(있지), 데뷔 4주차 음악방송 8관왕…JYP '슈퍼 루키' 입증
		",2019.03.11. 오전 9:50
"전일, 기관 코스닥에서 아스트(+7.25%), 와이지엔터테인먼트(+3.1%) 등 순매수",2019-03-27 8:38
"
			JYP 걸그룹 ITZY(있지) 뮤비 공개 이틀만에 3380만 뷰 돌파
		",2019.02.13. 오전 9:12
"
			있지(ITZY) 류진 ""걸그룹 명가 JYP 명성, 우리가 이어갈 것…우린 달라달라""
		",2019.02.12. 오후 5:14
"
			‘섹션TV’ JYP 신예은 “수지 실물 보고 깜짝 놀랐다”...이유는?
		",2019.02.25. 오후 10:57
"
			JYP 새 걸그룹 '있지', 올해 신인상 탈 수 있지?
		",2019.02.15. 오후 6:01
"전일, 기관 코스닥에서 와이지엔터테인먼트(-3.36%), 에스엠(-3.7%) 등 순매도",2019-03-13 8:52
"
			[V라이브] JYP 소속 'ITZY' 첫 데뷔 쇼케이스, 유빈 ""대성할 거다""
		",2019.02.12. 오후 9:03
"'걸그룹 명가' JYP, 트와이스 독주 이어갈 수 ITZY?",2019-01-29 8:33
"
			JYP 新 걸그룹 ITZY 완전체, '예쁜애 옆에 예쁜애2' 가나요
		",2019.01.24. 오전 9:04
"
			JYP 신인 걸그룹 ITZY, 팀명과 콘셉트 표현한 티저 이미지 공개!
		",2019.01.23. 오후 6:04
"
			'컴백 D-DAY' 트와이스, 'FANCY' 하이라이트 음원 및 안무 공개
		",2019.04.22. 오전 8:25
"[한경로보뉴스] 전일, 외국인 코스닥에서 바이로메드(-1.97%), 와이지엔터테인먼트(+0.54%) 등 순매수",2019-01-15 8:33
"
			'컴백 D-3' 트와이스가 과감해졌다, 신곡 'FANCY' MV 티저 공개
		",2019.04.19. 오전 8:54
"
			새로워진 트와이스, 과즙미+우아함 장착 '비주얼 대잔치'
		",2019.04.18. 오전 9:16
"
			트와이스, 'FANCY' 변신 통했다…6개 음원차트 1위
		",2019.04.23. 오전 11:52
"
			트와이스, 신곡 'FANCY' 인트로 사운드 공개…""정연 매혹적 분위기""
		",2019.04.15. 오전 8:31
"
			트와이스, '팬시' 유닛 티저 공개…유니크vs내추럴 다 되는 비주얼
		",2019.04.16. 오전 9:42
"
			컴백 트와이스, 신곡 'FANCY'…과감하고 감미로운 사운드
		",2019.04.14. 오전 11:17
실적시즌 개막…반짝 빛날 진주는 '차·미·화',2019-04-12 17:40
"
			'미모 결정체' 트와이스 사나X지효X미나, 'FANCY' 개인 티저 공개
		",2019.04.10. 오전 11:21
"
			트와이스, 4월 22일 컴백 확정…신곡명 '팬시' [공식입장]
		",2019.04.08. 오전 9:13
'뜨거운 BTS株' 감별사가 필요해,2019-04-15 17:45
유튜브 탄 K팝…자고 나면 '1억 타이틀' 新바람,2019-04-09 17:41
"
			트와이스X블랙아이드필승, '팬시'로 재회…나연·정연·모모 티저 공개
		",2019.04.09. 오전 10:52
"
			트와이스 사나·지효·미나, 개인 티저 공개 '미모 결정체'
		",2019.04.10. 오전 10:12
가치주 고수의 변심…ㅇㅇㅇ株로 재미 봤다,2019-04-04 18:01
"
			‘아름다운 세상’ 이지현, 학폭 가해자 부모 베테랑 연극배우
		",2019.04.06. 오후 12:04
한류열풍에 취한 엔터권력의 민낯,2019-03-22 18:00
트와이스·블랙핑크 컴백…엔터株 반등 조짐,2019-03-25 18:06
파괴적 혁신 중인 K팝·K게임…한국이 세계시장 '본부' 될 것,2019-03-19 17:49
"
			컴백 스트레이 키즈, 가사와 멜로디, 트랙 작업까지 가능한 아이돌 호평
		",2019.03.25. 오후 7:08
연예 마켓+ㅣ빅히트 매출 연간매출 2배 증가 …방탄소년단 효과에 '창사 이래 최고',2019-03-19 16:36
"연예 마켓+ㅣ승리, 성접대 의혹 이어 몰카 '충격'…YG에 SM·FNC까지 주가 폭락 왜",2019-03-11 17:34
'승리 게이트'에 YG·FNC 등 엔터주 시총 6000억 가까이 날아가,2019-03-17 10:08
"
			트와이스 측 ""모든 조치 강구할 것""…정준영 관련 루머에 강경 대응 예고
		",2019.03.13. 오전 8:55
"
			연예 마켓+ㅣ승리 성매매 알선 혐의…추락하는 YG, 빈자리 채울 신흥 강자는 누구?
		",2019.03.11. 오전 9:09
"
			'집사부일체' 박진영, 회장님 호칭 싫은 이유?…""내 정체성은 항상 딴따라""
		",2019.03.11. 오전 11:41
"
			트와이스, 악성 루머 뚫고 日 오리콘 앨범차트 7일째 1위
		",2019.03.13. 오전 8:23
"
			연예 마켓+ㅣ 아이돌 日 인기 한물 갔다고? 제2의 트와이스를 찾아라
		",2019.02.24. 오전 8:42
"'방탄의 아버지' 방시혁, 26일 모교 서울대 졸업식 축사…무슨 말 할까",2019-02-23 16:14
"
			연예 마켓+ㅣ 위기의 YG, 손대는 것마다 '참패'…믿었던 빅뱅마저
		",2019.02.16. 오전 8:40
"
			전소미 5월 1일 솔로 데뷔 확정…테디 프로듀싱
		",2019.02.25. 오후 3:52
"엔터株로 고수익, 아이돌 활동패턴 보며 예측",2019-02-17 18:02
"
			ITZY, K팝 새 역사 쓰고 '있지'
		",2019.02.11. 오후 4:01
"
			'엠카운트다운' 있지, '달라달라'로 데뷔 10일 만에 1위… ""변치 않고 열심히 하겠다""
		",2019.02.21. 오후 9:04
"[저자와 함께 책 속으로] ""관광은 다른 세상의 빛을 보는 것…쿠바는 빛바랜 원색이죠""",2019-02-21 18:34
"
			ITZY(있지), '달라달라' MV 24시간 만에 1400만뷰 돌파..'역대급'
		",2019.02.12. 오후 12:26
"
			있지(ITZY), 화제를 성적으로 증명…K팝의 새 역사를 쓰고 있는 중
		",2019.02.11. 오후 3:47
"
			""스펀지 같은 매력 발산""..있지(ITZY), '달라달라' MV 선공개
		",2019.02.11. 오전 8:51
"
			""역대급 신인""..ITZY(있지), 데뷔곡 '달라달라' MV 4000만뷰 돌파
		",2019.02.14. 오전 10:30
"
			TV 읽기 ｜ 제2의 방탄소년단·트와이스 나올까?…'동생 그룹' 전성시대
		",2019.01.26. 오전 8:43
"
			2PM 닉쿤, 첫 솔로 앨범 'ME' 전곡 작사, 작곡 참여!!
		",2019.02.11. 오후 5:41
"
			ITZY(있지), 데뷔곡 '달라달라' 퍼포먼스 일부 선공개…청량+걸크러쉬 매력
		",2019.02.08. 오전 9:34
"
			연예 마켓+ㅣ 손길만 닿으면 품절, 방탄소년단 경제학
		",2019.01.26. 오전 8:40
기관투자가에 '미운털 박힌' 엔터株 왜?,2019-01-22 18:13
'콘텐츠 확보 전쟁' 속 미디어·엔터株는 웃는다,2019-01-03 17:38
[2018 스타트업 결산⑤] K유니콘 전성시대,2019-01-01 11:10
"
			'마성의 기쁨' 출연료 미지급, '한 푼도 못받은' 송하윤·이주연 어쩌나
		",2019.01.02. 오후 2:21
"[단독] 방시혁, 빅히트 지분 7.82% 매각…650억 현금 확보",2019-03-25 17:38
"
			이름은 생소한데, 얼굴은 알 듯 말 듯…'안방 여주' 꿰찬 그녀들 정체는
		",2019.03.29. 오후 6:14
"'전속계약 만료' 수지, 카카오 품었다…매니지먼트숲 ""세부조율 중""",2019-03-26 18:56
"'중랑천 박효신' 고승형, 4년만에 가수 데뷔…'너목보' 낳은 스타 또 누구?",2019-03-28 16:55
"
			박진영(GOT7)-신예은, 봄 향기 가득한 ‘그녀석’ 포스터 촬영 현장 공개
		",2019.03.21. 오후 6:05
내주 슈퍼 주총위크 전망…신한금융지주등 1592사 개최,2019-03-20 9:40
"CEO와 직접 소통하고 상장사 1 대 1 미팅…""체험학습"" 고교생도 참가",2019-03-19 17:56
"김성주 ""창의적 기업 성장 돕겠다…벤처투자 확대""",2019-03-19 17:44
"
			백예린, 컴백하자마자 차트 올킬 ""과분한 사랑과 존중, 감사하다""
		",2019.03.19. 오전 8:53
"JYP엔터테인먼트, 비수기에도 활발한 활동…목표가↑-KB",2022-04-27 7:38
4세대 아이돌이 뭐길래…JYP 또 '신고가' 터졌다 [연계소문],2022-04-02 18:25
"JYP엔터, 리오프닝株 부각…아티스트 라인업도 탄탄-삼성",2022-04-01 8:50
뛰는 JYP엔터 기는 SM엔터…엇갈린 엔터주들,2022-03-31 11:24
"JYP, 스트레이키즈 빌보드200 차트 정상 등극에 신고가",2022-03-30 9:48
"JYP엔터, 내년 신인 줄데뷔에 콘서트 재개…목표가 6%↑-KB",2022-03-28 8:53
"JYP엔터, 향후 2년 뒤 영업익 1000억 전망…목표가 6%↑-하나",2022-03-22 8:01
"
			JYP, 미국 현지 법인 JYP USA 설립…북미 공략 본격화 [공식]
		",2022.03.15. 오후 1:25
"
			""JYP 걸그룹답게!""…엔믹스, 무지갯빛 긍정 기운 품은 일곱 에이스 [종합]
		",2022.03.01. 오후 4:41
"
			'JYP 신인 걸그룹' 엔믹스, 드디어 베일 벗는다…오늘 데뷔
		",2022.02.22. 오전 9:20
"
			'JYP 신인' 엔믹스, 뭘 좋아할지 몰라 다채롭게 준비했어 'O.O' [신곡in가요]
		",2022.02.22. 오후 6:01
"
			JYP, 리퍼블릭 레코드와 협업 강화…스키즈·ITZY 美 진출 박차
		",2022.02.11. 오전 9:33
"
			'JYP 새 걸그룹' 엔믹스, 베일 벗은 완전체…환상의 비주얼 'O.O'
		",2022.02.15. 오전 9:18
"
			실력에 미모까지…'JYP 신인' 엔믹스 지니·배이 티저 공개
		",2022.02.10. 오전 9:29
"
			JYP 신인 팀명은 '엔믹스'…'걸그룹 명가' 제작 노하우 결집
		",2022.01.26. 오전 8:44
"
			[스타:라이트] '빌보드 1위' 스트레이 키즈, JYP 최초·최고가 되기까지
		",2022.03.29. 오후 4:30
"
			'JYP 효자 등극' 스트레이 키즈, 2연속 밀리언셀러 예고
		",2022.03.17. 오후 4:31
"
			'JYP 걸그룹' 계보 이을 엔믹스, 데뷔곡 'O.O' MV 티저 공개
		",2022.02.18. 오전 9:01
"
			재벌 이준호·호텔리어 임윤아…로코 '킹더랜드' 출연 확정 [공식]
		",2022.04.20. 오후 3:11
"
			트와이스, K팝 걸그룹 최초 도쿄돔 3회 공연 매진…15만명 모였다
		",2022.04.26. 오후 2:29
"
			스트레이 키즈 잘 나가네…북미투어 7회차 전석 '매진'→2회 추가
		",2022.04.25. 오전 9:17
BTS 병역법 결론 내달라는 하이브…개정안 어디까지 왔나,2022-04-10 11:13
"'트와이스' 파워, 이 정도일 줄은…""3개월 만에 1조 벌었다""",2022-04-08 12:08
"콘텐츠 제작사 포바이포, 수요예측 흥행 조짐",2022-04-18 9:08
"'사모펀드 명가' 손길 닿은 공모펀드, 수익률 대박",2022-04-15 17:32
"리오프닝株, 엔터 담고 화장품은 덜어내라",2022-04-04 17:44
한국판 '게티이미지' 넘어 초고화질 '메타버스'까지 구현합니다 [인터뷰+],2022-04-04 11:35
새 정부서 BTS 병역특례 다시 수면 위로…하이브 '강세',2022-04-04 9:43
거리두기와 거리둔 정부…리오프닝株 일제히 환호,2022-04-01 17:19
사회적 거리두기 끝날까…리오프닝주 신고가 행진,2022-04-01 10:22
떼창할 날 다가온다…엔터株 부활의 노래,2022-03-22 17:15
"
			스트레이 키즈 ""팬들과 음악 즐길 때 보람 차…박진영도 자랑스러워해""
		",2022.03.18. 오전 11:51
"
			클라씨·엔믹스, 올 봄 화사하게 물들일 특급 신예들이 떴다
		",2022.03.12. 오후 3:56
"
			스트레이 키즈, 한·미·일 등 10개 도시서 월드투어 개최
		",2022.03.07. 오전 10:26
"엑소·NCT 성과 지배구조에 묻혀…얼라인파트너스, SM엔터에 주주제안",2022-02-21 16:27
전세계 3억명이 즐긴다…'메타버스 최강자' 된 네이버 제페토,2022-03-04 17:36
"
			데이식스 원필, 스태프 코로나19 확진에 솔로 활동 연기 [공식]
		",2022.02.07. 오후 2:23
"
			데이식스 원필, 솔로 데뷔 당일 코로나19 확진…""활동 연기""
		",2022.02.08. 오전 10:04
"
			스트레이 키즈, 1월에만 스포티파이 1억 스트리밍…글로벌 인기 쭉
		",2022.02.07. 오전 10:15
"해시드 언오픈드, NFT K팝 스타트업 '모드하우스' 키운다",2022-02-10 17:12
"
			정준 ""박진영 구원파 아냐, 우리 편"" 재차 루머 해명
		",2022.01.27. 오전 9:34
"
			스트레이 키즈, 美 '빌보드 200' 1위…BTS·슈퍼엠 이어 세 번째
		",2022.03.29. 오전 9:29
"亞 최대 메타버스 제페토 ""세계 1위 로블록스 제친다""",2022-03-22 17:26
"'BTS 아버지' 방시혁, 대중문화계 최초로 서울대 명예박사 된다",2022-03-15 14:06
"SM 품는 카카오, '네·하' 동맹과 격돌 [마켓인사이트]",2022-03-11 17:46
"
			'예비 아빠' 황찬성, 진선규 소속사와 계약…""2PM 활동도 계속"" [공식]
		",2022.03.03. 오전 9:53
"
			주류가 된 비정상들…스트레이 키즈, 납득 가는 매력 '오디너리' [종합]
		",2022.03.18. 오후 12:26
"尹 ""집권 100일내 방역 개편""…리오프닝 관련주·ETF '강세'",2022-03-11 10:11
"
			빅뱅·블랙핑크 NFT 나온다…YG, 바이낸스와 MOU 체결
		",2022.02.08. 오전 10:32
K팝 안 나오던 베이징올림픽…갈라쇼서 'ITZY 노래' 울려 퍼졌다,2022-02-21 7:46
포토카드 얻으려 앨범깡?…이제 K팝 화두는 '친환경' [연계소문],2022-02-14 9:40
"금리 상승기에도 기회 있어, 관심 가질 종목은… 전문가 조언 [차은지의 리치리치]",2022-02-13 7:02
"
			있지 채령도 확진…리아·예지 이어 세 번째
		",2022.02.16. 오후 4:04
"투자·인수합병·신사업…돈 몰리는 엔터, 덩치 키우기 경쟁 [연계소문]",2022-02-02 14:27
"文 ""일상회복 간다"" 한마디에…주가 급등한 종목들",2022-02-07 13:34
"
			데이식스 원필, 감성 솔로 아티스트 예고…몽환적 분위기
		",2022.02.02. 오전 10:36
"고점대비 30% 빠진 엔터株…""저가 매수 기회""",2022-01-20 17:10
"
			""우리집 직관하자""…이준호 단독 팬미팅 예고
		",2022.01.14. 오후 2:53
"
			'우리궁' 이준호, 다시 무대로…단독 팬미팅 예고
		",2022.01.03. 오후 3:52
새해 주식 장바구니엔 '2차전지·IT·콘텐츠' 담아라,2022-01-03 8:59
"
			트와이스 이어 갓세븐도 공항서 넘어져…JYP ""무질서 넘은 불법 행위 강경 조치""
		",2019.12.23. 오후 2:37
"
			트와이스 지효, 팬들 무질서에 넘어져 '부상'…JYP 측 ""반복 시 법적 조치""
		",2019.12.09. 오후 1:13
"트와이스 나연, 외국 남성에 스토킹까지 당해…JYP ""법적 대응·경호 조치 진행""",2019-12-09 17:41
"
			'아는 형님' 박진영, 트와이스 나연X다현과 JYP 예능 3인방 결성
		",2019.12.01. 오전 7:53
"
			JYP, 차세대 보이 그룹 오디션 개최…선배 아티스트 축하 영상 눈길
		",2019.10.30. 오후 5:03
"트와이스도 당했다…JYP ""성희롱·명예훼손 심각""",2019-10-23 15:41
"
			""백아연·백예린과 계약만료, 앞으로도 응원"" JYP 공식입장
		",2019.09.17. 오후 5:41
"
			JYP ""백아연·백예린과 전속계약 종료…화창한 앞날 응원"" [공식입장]
		",2019.09.16. 오후 9:56
"
			백예린, 12년간 함께 한 JYP 떠난다…독립 레이블 시작
		",2019.09.14. 오전 7:53
"
			백예린, JYP→독립레이블 설립 ""좋은 음악 들려줄 것""
		",2019.09.13. 오후 10:05
"
			박진영 MV 디렉터로 변신? JYP가 직접 짠 스토리
		",2019.11.30. 오전 7:50
"웃음 되찾은 엔터주…SM·JYP·YG, 연예인 주식부호 손실분 '만회'",2019-11-24 10:05
"
			백예린, JYP→독립레이블 설립…12월 10일 컴백 [공식]
		",2019.11.26. 오후 2:50
"
			JYP ""스트레이키즈 우진, 개인 사정으로 팀 탈퇴+전속계약 해지"" [공식입장]
		",2019.10.28. 오후 1:33
"
			'JYP 출신' 박지민 퇴사근황 보니…'한층 성숙해진 미모'
		",2019.09.20. 오후 4:25
"결혼하자며 스토킹…트와이스 측 ""신변보호 요청 완료, 최대 수위 조치 진행할 것""",2019-12-19 15:46
"
			'인기가요' 12월 1주차 1위는 아이유, 박진영 컴백
		",2019.12.15. 오후 9:37
"
			지효, 팬 충돌로 부상…정연 ""다들 다치지 말고 조심""
		",2019.12.09. 오전 10:01
"
			선미, 박진영 사진 SNS에 올렸다가…""1분에 100명 '언팔'""
		",2019.12.01. 오후 2:35
"
			아이유, 아이돌차트 아차랭킹 4주 연속 1위…백예린 2위
		",2019.12.20. 오전 11:56
"
			백예린 'square' 전설의 시작은 유튜브…660만뷰 '초록원피스 라이브'
		",2019.12.11. 오후 3:20
"
			김희철X이수근 '우주 쪼꼬미', 신곡 '하얀 겨울' 15일 공개
		",2019.12.12. 오후 12:44
"
			백예린, 정규 1집 전곡 차트 인…'역시 음원 퀸'
		",2019.12.11. 오전 1:29
"
			김희철X이수근 '우주 쪼꼬미', 신곡 '하얀 겨울' 공개…신동+ITZY 지원사격
		",2019.12.15. 오전 10:03
"
			‘아이돌 라디오’ 세정, 박진영 날 아까워 할것
		",2019.12.10. 오후 5:37
"소·부·장, '시총 1兆 클럽' 가입했다며?",2019-12-05 17:37
"
			박진영, 12월 1일 신곡 'FEVER' 발표…MV '뮤즈'는 조여정
		",2019.11.12. 오전 8:34
"
			컴백 갓세븐 ""처연섹시 콘셉트…박진영, 춤 더 잘 춰야 한다고 조언""(인터뷰)
		",2019.11.04. 오전 8:02
"
			GOT7, '엠카'에서 '니가 부르는 나의 이름' 무대 공개! 압도적 비주얼 기대 UP
		",2019.11.07. 오후 8:04
"
			유빈, '무성영화' MV 티저 공개…박나래 '지원사격'
		",2019.10.25. 오후 3:55
"30일, 코스닥 기관 순매수상위에 디지털컨텐츠 업종 5종목",2019-10-30 18:36
"
			""확 달라진 분위기""…박지민, 크롭티로 뽐낸 볼륨감
		",2019.10.18. 오후 8:24
"연계소문｜명예 회복 나선 SM, 美 진출 승부수로 엔터 정상 지킬까",2019-10-03 8:38
"14일, 기관 코스닥에서 SK머티리얼즈(+4.9%), 테스(+6.65%) 등 순매수",2019-10-14 18:36
"
			트와이스 쇼케이스, 지효 열애설 관련 질문 차단 ""사생활""
		",2019.09.23. 오후 4:44
"
			'8인 컴백' 트와이스, '필 스페셜'로 건넬 특별한 위로…또 한번 정상으로 [종합]
		",2019.09.23. 오후 6:07
"
			트와이스 지효, 컴백 쇼케이스 리허설 중 부상…안무 없이 무대
		",2019.09.23. 오후 4:24
"ITZY(있지), 데뷔 후 첫 해외 쇼케이스 투어로 글로벌 시장 진출",2019-09-23 10:20
"연계소문｜가요계 숙원사업 '음원 사재기'…실체 없는 전쟁, 뿌리 뽑힐까",2019-11-30 8:44
"
			'수능 대박 기원' 아이돌★, 전소미·ITZY 류진부터 이의웅까지
		",2019.11.13. 오전 10:23
"
			'무성영화'로 컴백 앞둔 유빈, MV에 만족한 이유는?
		",2019.10.30. 오후 1:37
"
			유빈, 윤미래 피처링 곡 '무성영화'로 컴백...색다른 시너지 예고
		",2019.10.22. 오후 3:14
"
			'걸크러쉬 대명사' 유빈, 10월 말 신곡 발매 예정…컴백 비주얼 최초 공개
		",2019.10.21. 오전 11:28
"
			박지민, 악플러 향한 경고 ""성희롱과 음란 발언 모두 신고한다""
		",2019.10.19. 오전 3:29
"
			가수 박지민, 귀여움 탈피 '크롭톱 글래머 여신' 등극
		",2019.10.18. 오후 8:08
"
			스트레이 키즈, 제복 완벽 소화한 다크 카리스마 매력 공개
		",2019.10.12. 오후 5:38
"
			트와이스 '원톱'답네…12연속 히트 행진
		",2019.09.27. 오후 5:38
한국인은 일본 안 가는데…8월 방한 일본인 증가 '역대급',2019-09-27 10:32
"
			트와이스 미나, 컴백 활동 불가 ""앨범 프로덕션만 참여…사정상 빠진다""
		",2019.09.23. 오후 4:05
대형주만 쇼핑하는 연기금,2019-09-20 17:22
"
			""매혹적 자태"" 트와이스 지효, 타이틀곡 'Feel Special' 티저 공개
		",2019.09.13. 오전 8:24
