Date,Rank,Title,Artist,Score
2023-01-16,67,위하여 (We Higher) (Prod. GroovyRoom),"릴보이 (lIlBOI), 그루비룸 (GroovyRoom), 블라세 (BLAS?), Chillin Homie, 노윤하, Polodared, Fleeky Bang",4
2023-01-16,68,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),4
2023-01-16,69,Love story,볼빨간사춘기,4
2023-01-16,70,가슴으로 운다,김연지,4
2023-01-16,71,아픈 나를 (Prod. By 나얼),성시경,3
2023-01-16,72,FOREVER 1,소녀시대 (GIRLS' GENERATION),3
2023-01-16,73,Butter,방탄소년단,3
2023-01-16,74,이제 나만 믿어요,임영웅,3
2023-01-16,75,도깨비불 (Illusion),aespa,3
2023-01-16,76,봄날,방탄소년단,3
2023-01-16,77,무지개,임영웅,3
2023-01-16,78,Off My Face,Justin Bieber,3
2023-01-16,79,London Boy,임영웅,3
2023-01-16,80,흩어지지 않게,엠씨더맥스 (M.C the MAX),3
2023-01-16,81,Permission to Dance,방탄소년단,2
2023-01-16,82,아버지,임영웅,2
2023-01-16,83,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),2
2023-01-16,84,Yet To Come,방탄소년단,2
2023-01-16,85,Polaroid,임영웅,2
2023-01-16,86,Stamp On It,GOT the beat,2
2023-01-16,87,이 소설의 끝을 다시 써보려 해,테이,2
2023-01-16,88,신호등,이무진,2
2023-01-16,89,A bientot,임영웅,2
2023-01-16,90,Beautiful Liar,몬스타엑스,2
2023-01-16,91,인생찬가,임영웅,1
2023-01-16,92,내 손을 잡아,아이유,1
2023-01-16,93,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",KHAN,1
2023-01-16,94,Love War (Feat. BE‘O),YENA (최예나),1
2023-01-16,95,Dangerously,Charlie Puth,1
2023-01-16,96,손이 참 곱던 그대,임영웅,1
2023-01-16,97,SNEAKERS,ITZY (있지),1
2023-01-16,98,사랑해 진짜,임영웅,1
2023-01-16,99,strawberry moon,아이유,1
2023-01-16,100,연애편지,임영웅,1
2023-01-17,1,Ditto,NewJeans,10
2023-01-17,2,OMG,NewJeans,10
2023-01-17,3,Hype boy,NewJeans,10
2023-01-17,4,사건의 지평선,윤하 (YOUNHA),10
2023-01-17,5,ANTIFRAGILE,LE SSERAFIM (르세라핌),10
2023-01-17,6,VIBE (feat. Jimin of BTS),태양,10
2023-01-17,7,Attention,NewJeans,10
2023-01-17,8,After LIKE,IVE (아이브),10
2023-01-17,9,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,10
2023-01-17,10,Candy,NCT DREAM,10
2023-01-17,11,Nxde,(여자)아이들,9
2023-01-17,12,LOVE DIVE,IVE (아이브),9
2023-01-17,13,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),9
2023-01-17,14,Monologue,테이,9
2023-01-17,15,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",9
2023-01-17,16,너의 모든 순간,성시경,9
2023-01-17,17,Cookie,NewJeans,9
2023-01-17,18,그대를 알고,송하예,9
2023-01-17,19,해요 (2022),#안녕,9
2023-01-17,20,Shut Down,BLACKPINK,9
2023-01-17,21,Say I Love You,우디 (Woody),8
2023-01-17,22,사랑인가 봐,멜로망스,8
2023-01-17,23,사랑은 늘 도망가,임영웅,8
2023-01-17,24,Rush Hour (Feat. j-hope of BTS),Crush,8
2023-01-17,25,Pink Venom,BLACKPINK,8
2023-01-17,26,잘가요,주호,8
2023-01-17,27,그댄 행복에 살텐데 (2022),최유리,8
2023-01-17,28,TOMBOY,(여자)아이들,8
2023-01-17,29,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),8
2023-01-17,30,내가 아니라도,주호,8
2023-01-17,31,FEARLESS,LE SSERAFIM (르세라핌),7
2023-01-17,32,취중고백,김민석 (멜로망스),7
2023-01-17,33,마지막 사랑,신예영,7
2023-01-17,34,자격지심 (Feat. ZICO),BE'O (비오),7
2023-01-17,35,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",7
2023-01-17,36,그라데이션,10CM,7
2023-01-17,37,I Don't Think That I Like Her,Charlie Puth,7
2023-01-17,38,딱 10CM만,"10CM, BIG Naughty (서동현)",7
2023-01-17,39,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),7
2023-01-17,40,ELEVEN,IVE (아이브),7
2023-01-17,41,나의 X에게,경서,6
2023-01-17,42,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-01-17,43,WHEN I MOVE,카라,6
2023-01-17,44,That's Hilarious,Charlie Puth,6
2023-01-17,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,6
2023-01-17,46,우리들의 블루스,임영웅,6
2023-01-17,47,보고싶었어,WSG워너비(4FIRE),6
2023-01-17,48,사랑해도 될까요,양다일,6
2023-01-17,49,첫사랑,백아,6
2023-01-17,50,오르트구름,윤하 (YOUNHA),6
2023-01-17,51,떠나보낼 준비해 둘걸 그랬어,임한별,5
2023-01-17,52,가슴으로 운다,김연지,5
2023-01-17,53,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈",5
2023-01-17,54,LOVE me,BE'O (비오),5
2023-01-17,55,그 겨울이 잠든 거리에서,"전건호, 경서예지",5
2023-01-17,56,밤하늘의 별을(2020),경서,5
2023-01-17,57,STAY,"Justin Bieber, The Kid LAROI",5
2023-01-17,58,새벽에 걸려온 너의 전화는,한동근,5
2023-01-17,59,That That (prod. & feat. SUGA of BTS),싸이 (PSY),5
2023-01-17,60,주저하는 연인들을 위해,잔나비,5
2023-01-17,61,Dynamite,방탄소년단,4
2023-01-17,62,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,4
2023-01-17,63,다시 만날 수 있을까,임영웅,4
2023-01-17,64,눈이 오잖아(Feat.헤이즈),이무진,4
2023-01-17,65,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),4
2023-01-17,66,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh),4
2023-01-17,67,Snowman,Sia,4
2023-01-17,68,위하여 (We Higher) (Prod. GroovyRoom),"릴보이 (lIlBOI), 그루비룸 (GroovyRoom), 블라세 (BLAS?), Chillin Homie, 노윤하, Polodared, Fleeky Bang",4
2023-01-17,69,Love story,볼빨간사춘기,4
2023-01-17,70,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),4
2023-01-17,71,FOREVER 1,소녀시대 (GIRLS' GENERATION),3
2023-01-17,72,아픈 나를 (Prod. By 나얼),성시경,3
2023-01-17,73,Butter,방탄소년단,3
2023-01-17,74,도깨비불 (Illusion),aespa,3
2023-01-17,75,봄날,방탄소년단,3
2023-01-17,76,이제 나만 믿어요,임영웅,3
2023-01-17,77,니 번호가 뜨는 일,이예준,3
2023-01-17,78,Love War (Feat. BE‘O),YENA (최예나),3
2023-01-17,79,Off My Face,Justin Bieber,3
2023-01-17,80,무지개,임영웅,3
2023-01-17,81,Permission to Dance,방탄소년단,2
2023-01-17,82,흩어지지 않게,엠씨더맥스 (M.C the MAX),2
2023-01-17,83,London Boy,임영웅,2
2023-01-17,84,아버지,임영웅,2
2023-01-17,85,Yet To Come,방탄소년단,2
2023-01-17,86,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),2
2023-01-17,87,Polaroid,임영웅,2
2023-01-17,88,Stamp On It,GOT the beat,2
2023-01-17,89,신호등,이무진,2
2023-01-17,90,내 손을 잡아,아이유,2
2023-01-17,91,이 소설의 끝을 다시 써보려 해,테이,1
2023-01-17,92,A bientot,임영웅,1
2023-01-17,93,인생찬가,임영웅,1
2023-01-17,94,Beautiful Liar,몬스타엑스,1
2023-01-17,95,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",KHAN,1
2023-01-17,96,SNEAKERS,ITZY (있지),1
2023-01-17,97,손이 참 곱던 그대,임영웅,1
2023-01-17,98,Dangerously,Charlie Puth,1
2023-01-17,99,사랑해 진짜,임영웅,1
2023-01-17,100,strawberry moon,아이유,1
2023-01-18,1,Ditto,NewJeans,10
2023-01-18,2,OMG,NewJeans,10
2023-01-18,3,Hype boy,NewJeans,10
2023-01-18,4,사건의 지평선,윤하 (YOUNHA),10
2023-01-18,5,ANTIFRAGILE,LE SSERAFIM (르세라핌),10
2023-01-18,6,VIBE (feat. Jimin of BTS),태양,10
2023-01-18,7,Attention,NewJeans,10
2023-01-18,8,After LIKE,IVE (아이브),10
2023-01-18,9,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,10
2023-01-18,10,Candy,NCT DREAM,10
2023-01-18,11,Nxde,(여자)아이들,9
2023-01-18,12,LOVE DIVE,IVE (아이브),9
2023-01-18,13,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),9
2023-01-18,14,Monologue,테이,9
2023-01-18,15,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",9
2023-01-18,16,너의 모든 순간,성시경,9
2023-01-18,17,Cookie,NewJeans,9
2023-01-18,18,그대를 알고,송하예,9
2023-01-18,19,해요 (2022),#안녕,9
2023-01-18,20,사랑인가 봐,멜로망스,9
2023-01-18,21,Shut Down,BLACKPINK,8
2023-01-18,22,사랑은 늘 도망가,임영웅,8
2023-01-18,23,Say I Love You,우디 (Woody),8
2023-01-18,24,Rush Hour (Feat. j-hope of BTS),Crush,8
2023-01-18,25,Pink Venom,BLACKPINK,8
2023-01-18,26,잘가요,주호,8
2023-01-18,27,그댄 행복에 살텐데 (2022),최유리,8
2023-01-18,28,TOMBOY,(여자)아이들,8
2023-01-18,29,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),8
2023-01-18,30,내가 아니라도,주호,8
2023-01-18,31,FEARLESS,LE SSERAFIM (르세라핌),7
2023-01-18,32,취중고백,김민석 (멜로망스),7
2023-01-18,33,자격지심 (Feat. ZICO),BE'O (비오),7
2023-01-18,34,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",7
2023-01-18,35,I Don't Think That I Like Her,Charlie Puth,7
2023-01-18,36,그라데이션,10CM,7
2023-01-18,37,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),7
2023-01-18,38,딱 10CM만,"10CM, BIG Naughty (서동현)",7
2023-01-18,39,ELEVEN,IVE (아이브),7
2023-01-18,40,다정히 내 이름을 부르면,"전건호, 경서예지",7
2023-01-18,41,나의 X에게,경서,6
2023-01-18,42,That's Hilarious,Charlie Puth,6
2023-01-18,43,WHEN I MOVE,카라,6
2023-01-18,44,우리들의 블루스,임영웅,6
2023-01-18,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,6
2023-01-18,46,마지막 사랑,신예영,6
2023-01-18,47,보고싶었어,WSG워너비(4FIRE),6
2023-01-18,48,오르트구름,윤하 (YOUNHA),6
2023-01-18,49,떠나보낼 준비해 둘걸 그랬어,임한별,6
2023-01-18,50,첫사랑,백아,6
2023-01-18,51,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈",5
2023-01-18,52,LOVE me,BE'O (비오),5
2023-01-18,53,STAY,"Justin Bieber, The Kid LAROI",5
2023-01-18,54,밤하늘의 별을(2020),경서,5
2023-01-18,55,그 겨울이 잠든 거리에서,"전건호, 경서예지",5
2023-01-18,56,That That (prod. & feat. SUGA of BTS),싸이 (PSY),5
2023-01-18,57,주저하는 연인들을 위해,잔나비,5
2023-01-18,58,새벽에 걸려온 너의 전화는,한동근,5
2023-01-18,59,다시 만날 수 있을까,임영웅,5
2023-01-18,60,Dynamite,방탄소년단,5
2023-01-18,61,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,4
2023-01-18,62,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),4
2023-01-18,63,눈이 오잖아(Feat.헤이즈),이무진,4
2023-01-18,64,Snowman,Sia,4
2023-01-18,65,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh),4
2023-01-18,66,위하여 (We Higher) (Prod. GroovyRoom),"릴보이 (lIlBOI), 그루비룸 (GroovyRoom), 블라세 (BLAS?), Chillin Homie, 노윤하, Polodared, Fleeky Bang",4
2023-01-18,67,가슴으로 운다,김연지,4
2023-01-18,68,Love story,볼빨간사춘기,4
2023-01-18,69,사랑해도 될까요,양다일,4
2023-01-18,70,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),4
2023-01-18,71,FOREVER 1,소녀시대 (GIRLS' GENERATION),3
2023-01-18,72,아픈 나를 (Prod. By 나얼),성시경,3
2023-01-18,73,이제 나만 믿어요,임영웅,3
2023-01-18,74,도깨비불 (Illusion),aespa,3
2023-01-18,75,니 번호가 뜨는 일,이예준,3
2023-01-18,76,Butter,방탄소년단,3
2023-01-18,77,봄날,방탄소년단,3
2023-01-18,78,Off My Face,Justin Bieber,3
2023-01-18,79,무지개,임영웅,3
2023-01-18,80,London Boy,임영웅,3
2023-01-18,81,Permission to Dance,방탄소년단,2
2023-01-18,82,흩어지지 않게,엠씨더맥스 (M.C the MAX),2
2023-01-18,83,아버지,임영웅,2
2023-01-18,84,Yet To Come,방탄소년단,2
2023-01-18,85,Polaroid,임영웅,2
2023-01-18,86,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),2
2023-01-18,87,신호등,이무진,2
2023-01-18,88,A bientot,임영웅,2
2023-01-18,89,내 손을 잡아,아이유,2
2023-01-18,90,인생찬가,임영웅,2
2023-01-18,91,Beautiful Liar,몬스타엑스,1
2023-01-18,92,이 소설의 끝을 다시 써보려 해,테이,1
2023-01-18,93,손이 참 곱던 그대,임영웅,1
2023-01-18,94,Dangerously,Charlie Puth,1
2023-01-18,95,사랑해 진짜,임영웅,1
2023-01-18,96,Love War (Feat. BE‘O),YENA (최예나),1
2023-01-18,97,SNEAKERS,ITZY (있지),1
2023-01-18,98,strawberry moon,아이유,1
2023-01-18,99,희재,성시경,1
2023-01-18,100,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",KHAN,1
2023-01-19,1,Ditto,NewJeans,10
2023-01-19,2,OMG,NewJeans,10
2023-01-19,3,Hype boy,NewJeans,10
2023-01-19,4,사건의 지평선,윤하 (YOUNHA),10
2023-01-19,5,VIBE (feat. Jimin of BTS),태양,10
2023-01-19,6,ANTIFRAGILE,LE SSERAFIM (르세라핌),10
2023-01-19,7,Attention,NewJeans,10
2023-01-19,8,After LIKE,IVE (아이브),10
2023-01-19,9,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,10
2023-01-19,10,Candy,NCT DREAM,10
2023-01-19,11,Nxde,(여자)아이들,9
2023-01-19,12,LOVE DIVE,IVE (아이브),9
2023-01-19,13,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),9
2023-01-19,14,Monologue,테이,9
2023-01-19,15,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",9
2023-01-19,16,너의 모든 순간,성시경,9
2023-01-19,17,Cookie,NewJeans,9
2023-01-19,18,그대를 알고,송하예,9
2023-01-19,19,해요 (2022),#안녕,9
2023-01-19,20,사랑인가 봐,멜로망스,9
2023-01-19,21,Shut Down,BLACKPINK,8
2023-01-19,22,사랑은 늘 도망가,임영웅,8
2023-01-19,23,Rush Hour (Feat. j-hope of BTS),Crush,8
2023-01-19,24,Pink Venom,BLACKPINK,8
2023-01-19,25,Say I Love You,우디 (Woody),8
2023-01-19,26,TOMBOY,(여자)아이들,8
2023-01-19,27,잘가요,주호,8
2023-01-19,28,그댄 행복에 살텐데 (2022),최유리,8
2023-01-19,29,마지막 사랑,신예영,8
2023-01-19,30,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),8
2023-01-19,31,내가 아니라도,주호,7
2023-01-19,32,FEARLESS,LE SSERAFIM (르세라핌),7
2023-01-19,33,취중고백,김민석 (멜로망스),7
2023-01-19,34,자격지심 (Feat. ZICO),BE'O (비오),7
2023-01-19,35,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),7
2023-01-19,36,I Don't Think That I Like Her,Charlie Puth,7
2023-01-19,37,그라데이션,10CM,7
2023-01-19,38,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",7
2023-01-19,39,딱 10CM만,"10CM, BIG Naughty (서동현)",7
2023-01-19,40,ELEVEN,IVE (아이브),7
2023-01-19,41,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-01-19,42,나의 X에게,경서,6
2023-01-19,43,That's Hilarious,Charlie Puth,6
2023-01-19,44,사랑해도 될까요,양다일,6
2023-01-19,45,WHEN I MOVE,카라,6
2023-01-19,46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,6
2023-01-19,47,우리들의 블루스,임영웅,6
2023-01-19,48,보고싶었어,WSG워너비(4FIRE),6
2023-01-19,49,오르트구름,윤하 (YOUNHA),6
2023-01-19,50,떠나보낼 준비해 둘걸 그랬어,임한별,6
2023-01-19,51,첫사랑,백아,5
2023-01-19,52,LOVE me,BE'O (비오),5
2023-01-19,53,니 번호가 뜨는 일,이예준,5
2023-01-19,54,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈",5
2023-01-19,55,밤하늘의 별을(2020),경서,5
2023-01-19,56,STAY,"Justin Bieber, The Kid LAROI",5
2023-01-19,57,That That (prod. & feat. SUGA of BTS),싸이 (PSY),5
2023-01-19,58,그 겨울이 잠든 거리에서,"전건호, 경서예지",5
2023-01-19,59,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),5
2023-01-19,60,Dynamite,방탄소년단,5
2023-01-19,61,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,4
2023-01-19,62,새벽에 걸려온 너의 전화는,한동근,4
2023-01-19,63,주저하는 연인들을 위해,잔나비,4
2023-01-19,64,다시 만날 수 있을까,임영웅,4
2023-01-19,65,눈이 오잖아(Feat.헤이즈),이무진,4
2023-01-19,66,Snowman,Sia,4
2023-01-19,67,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh),4
2023-01-19,68,위하여 (We Higher) (Prod. GroovyRoom),"릴보이 (lIlBOI), 그루비룸 (GroovyRoom), 블라세 (BLAS?), Chillin Homie, 노윤하, Polodared, Fleeky Bang",4
2023-01-19,69,Love story,볼빨간사춘기,4
2023-01-19,70,FOREVER 1,소녀시대 (GIRLS' GENERATION),4
2023-01-19,71,도깨비불 (Illusion),aespa,3
2023-01-19,72,가슴으로 운다,김연지,3
2023-01-19,73,Butter,방탄소년단,3
2023-01-19,74,이제 나만 믿어요,임영웅,3
2023-01-19,75,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),3
2023-01-19,76,아픈 나를 (Prod. By 나얼),성시경,3
2023-01-19,77,봄날,방탄소년단,3
2023-01-19,78,Off My Face,Justin Bieber,3
2023-01-19,79,무지개,임영웅,3
2023-01-19,80,Permission to Dance,방탄소년단,3
2023-01-19,81,London Boy,임영웅,2
2023-01-19,82,흩어지지 않게,엠씨더맥스 (M.C the MAX),2
2023-01-19,83,손을 마주 잡고,BIG Naughty (서동현),2
2023-01-19,84,Love War (Feat. BE‘O),YENA (최예나),2
2023-01-19,85,아버지,임영웅,2
2023-01-19,86,Yet To Come,방탄소년단,2
2023-01-19,87,Polaroid,임영웅,2
2023-01-19,88,신호등,이무진,2
2023-01-19,89,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),2
2023-01-19,90,내 손을 잡아,아이유,2
2023-01-19,91,A bientot,임영웅,1
2023-01-19,92,인생찬가,임영웅,1
2023-01-19,93,Beautiful Liar,몬스타엑스,1
2023-01-19,94,이 소설의 끝을 다시 써보려 해,테이,1
2023-01-19,95,희재,성시경,1
2023-01-19,96,SNEAKERS,ITZY (있지),1
2023-01-19,97,Dangerously,Charlie Puth,1
2023-01-19,98,손이 참 곱던 그대,임영웅,1
2023-01-19,99,strawberry moon,아이유,1
2023-01-19,100,사랑해 진짜,임영웅,1
2023-01-20,1,Ditto,NewJeans,10
2023-01-20,2,OMG,NewJeans,10
2023-01-20,3,Hype boy,NewJeans,10
2023-01-20,4,사건의 지평선,윤하 (YOUNHA),10
2023-01-20,5,ANTIFRAGILE,LE SSERAFIM (르세라핌),10
2023-01-20,6,VIBE (feat. Jimin of BTS),태양,10
2023-01-20,7,Attention,NewJeans,10
2023-01-20,8,After LIKE,IVE (아이브),10
2023-01-20,9,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,10
2023-01-20,10,Candy,NCT DREAM,10
2023-01-20,11,Nxde,(여자)아이들,9
2023-01-20,12,LOVE DIVE,IVE (아이브),9
2023-01-20,13,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),9
2023-01-20,14,Monologue,테이,9
2023-01-20,15,마이웨이 (MY WAY) (Prod. R.Tee),"R.Tee, 맥대디 (Mckdaddy), 저스디스 (JUSTHIS), 던말릭 (DON MALIK), 로스 (Los), 허성현 (Huh), KHAN",9
2023-01-20,16,너의 모든 순간,성시경,9
2023-01-20,17,Cookie,NewJeans,9
2023-01-20,18,해요 (2022),#안녕,9
2023-01-20,19,그대를 알고,송하예,9
2023-01-20,20,사랑인가 봐,멜로망스,9
2023-01-20,21,사랑은 늘 도망가,임영웅,8
2023-01-20,22,Shut Down,BLACKPINK,8
2023-01-20,23,Rush Hour (Feat. j-hope of BTS),Crush,8
2023-01-20,24,Pink Venom,BLACKPINK,8
2023-01-20,25,TOMBOY,(여자)아이들,8
2023-01-20,26,그댄 행복에 살텐데 (2022),최유리,8
2023-01-20,27,잘가요,주호,8
2023-01-20,28,Say I Love You,우디 (Woody),8
2023-01-20,29,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),8
2023-01-20,30,내가 아니라도,주호,8
2023-01-20,31,FEARLESS,LE SSERAFIM (르세라핌),7
2023-01-20,32,취중고백,김민석 (멜로망스),7
2023-01-20,33,I Don't Think That I Like Her,Charlie Puth,7
2023-01-20,34,자격지심 (Feat. ZICO),BE'O (비오),7
2023-01-20,35,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),7
2023-01-20,36,그라데이션,10CM,7
2023-01-20,37,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),"방탄소년단, 정국",7
2023-01-20,38,ELEVEN,IVE (아이브),7
2023-01-20,39,딱 10CM만,"10CM, BIG Naughty (서동현)",7
2023-01-20,40,사랑해도 될까요,양다일,7
2023-01-20,41,나의 X에게,경서,6
2023-01-20,42,다정히 내 이름을 부르면,"전건호, 경서예지",6
2023-01-20,43,That's Hilarious,Charlie Puth,6
2023-01-20,44,마지막 사랑,신예영,6
2023-01-20,45,WHEN I MOVE,카라,6
2023-01-20,46,우리들의 블루스,임영웅,6
2023-01-20,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,6
2023-01-20,48,보고싶었어,WSG워너비(4FIRE),6
2023-01-20,49,니 번호가 뜨는 일,이예준,6
2023-01-20,50,오르트구름,윤하 (YOUNHA),6
2023-01-20,51,LOVE me,BE'O (비오),5
2023-01-20,52,첫사랑,백아,5
2023-01-20,53,That That (prod. & feat. SUGA of BTS),싸이 (PSY),5
2023-01-20,54,떠나보낼 준비해 둘걸 그랬어,임한별,5
2023-01-20,55,밤하늘의 별을(2020),경서,5
2023-01-20,56,STAY,"Justin Bieber, The Kid LAROI",5
2023-01-20,57,우린 그렇게 사랑해서,"강민경 (다비치), 잔나비 최정훈",5
2023-01-20,58,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),5
2023-01-20,59,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,5
2023-01-20,60,Dynamite,방탄소년단,5
2023-01-20,61,새벽에 걸려온 너의 전화는,한동근,4
2023-01-20,62,주저하는 연인들을 위해,잔나비,4
2023-01-20,63,그 겨울이 잠든 거리에서,"전건호, 경서예지",4
2023-01-20,64,다시 만날 수 있을까,임영웅,4
2023-01-20,65,눈이 오잖아(Feat.헤이즈),이무진,4
2023-01-20,66,Snowman,Sia,4
2023-01-20,67,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh),4
2023-01-20,68,Love story,볼빨간사춘기,4
2023-01-20,69,위하여 (We Higher) (Prod. GroovyRoom),"릴보이 (lIlBOI), 그루비룸 (GroovyRoom), 블라세 (BLAS?), Chillin Homie, 노윤하, Polodared, Fleeky Bang",4
2023-01-20,70,FOREVER 1,소녀시대 (GIRLS' GENERATION),4
2023-01-20,71,도깨비불 (Illusion),aespa,3
2023-01-20,72,이제 나만 믿어요,임영웅,3
2023-01-20,73,Butter,방탄소년단,3
2023-01-20,74,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),3
2023-01-20,75,가슴으로 운다,김연지,3
2023-01-20,76,봄날,방탄소년단,3
2023-01-20,77,Love War (Feat. BE‘O),YENA (최예나),3
2023-01-20,78,아픈 나를 (Prod. By 나얼),성시경,3
2023-01-20,79,Off My Face,Justin Bieber,3
2023-01-20,80,무지개,임영웅,3
2023-01-20,81,Permission to Dance,방탄소년단,2
2023-01-20,82,London Boy,임영웅,2
2023-01-20,83,Unholy,"Sam Smith, Kim Petras",2
2023-01-20,84,흩어지지 않게,엠씨더맥스 (M.C the MAX),2
2023-01-20,85,신호등,이무진,2
2023-01-20,86,아버지,임영웅,2
2023-01-20,87,손을 마주 잡고,BIG Naughty (서동현),2
2023-01-20,88,Yet To Come,방탄소년단,2
2023-01-20,89,Polaroid,임영웅,2
2023-01-20,90,희재,성시경,2
2023-01-20,91,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK),1
2023-01-20,92,내 손을 잡아,아이유,1
2023-01-20,93,A bientot,임영웅,1
2023-01-20,94,Beautiful Liar,몬스타엑스,1
2023-01-20,95,Dangerously,Charlie Puth,1
2023-01-20,96,인생찬가,임영웅,1
2023-01-20,97,strawberry moon,아이유,1
2023-01-20,98,SNEAKERS,ITZY (있지),1
2023-01-20,99,Feel My Rhythm,Red Velvet (레드벨벳),1
2023-01-20,100,이 소설의 끝을 다시 써보려 해,테이,1
2023-01-21,1,Ditto,NewJeans,10
2023-01-21,2,OMG,NewJeans,10
2023-01-21,3,Hype boy,NewJeans,10
2023-01-21,4,사건의 지평선,윤하 (YOUNHA),10
2023-01-21,5,ANTIFRAGILE,LE SSERAFIM (르세라핌),10
2023-01-21,6,After LIKE,IVE (아이브),10
2023-01-21,7,Attention,NewJeans,10
2023-01-21,8,VIBE (feat. Jimin of BTS),태양,10
2023-01-21,9,Candy,NCT DREAM,10
2023-01-21,10,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,10
2023-01-21,11,Nxde,(여자)아이들,9
