Date,Rank,Title,Artist
2020-11-19,61,Pretty Savage,BLACKPINK
2020-11-19,62,이제 나만 믿어요,임영웅
2020-11-19,63,12:45 (Stripped),Etham
2020-11-19,64,너를 만나,폴킴
2020-11-19,65,아무노래,지코 (ZICO)
2020-11-19,66,도망가,MINO (송민호)
2020-11-19,67,Love poem,아이유
2020-11-19,68,Paris in the Rain,Lauv
2020-11-19,69,시작,가호 (Gaho)
2020-11-19,70,Maniac,Conan Gray
2020-11-19,71,Ice Cream (with Selena Gomez),BLACKPINK
2020-11-19,72,Not Shy,ITZY (있지)
2020-11-19,73,ON,방탄소년단
2020-11-19,74,Summer Hate (Feat. 비),지코 (ZICO)
2020-11-19,75,가을 타나 봐,바이브
2020-11-19,76,밤새 (취향저격 그녀 X 카더가든),카더가든
2020-11-19,77,광장동에서,창모 (CHANGMO)
2020-11-19,78,보라빛 밤 (pporappippam),선미
2020-11-19,79,너의 곁에만 맴돌아,노을
2020-11-19,80,취했나봐,황인욱
2020-11-19,81,그때 그 아인,김필
2020-11-19,82,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-11-19,83,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-11-19,84,첫 줄,신용재 (2F)
2020-11-19,85,Psycho,Red Velvet (레드벨벳)
2020-11-19,86,니 이름 불렀나 봐,V.O.S
2020-11-19,87,Into the I-LAND,아이유
2020-11-19,88,bad guy,Billie Eilish
2020-11-19,89,Painkiller,Ruel
2020-11-19,90,하루도 그대를 사랑하지 않은 적이 없었다,임창정
2020-11-19,91,Stuck with U,"Justin Bieber, Ariana Grande"
2020-11-19,92,사랑하고 싶지 않아 (바른연애 길잡이 X XIA (준수)),XIA (준수)
2020-11-19,93,HIP,마마무 (Mamamoo)
2020-11-19,94,사랑이란 멜로는 없어,전상근
2020-11-19,95,밤하늘의 저 별처럼,"펀치 (Punch), 헤이즈 (Heize)"
2020-11-19,96,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기
2020-11-19,97,잠이 들어야 (Feat. 헤이즈),로꼬
2020-11-19,98,반만,진민호
2020-11-19,99,Dancing Cartoon,볼빨간사춘기
2020-11-19,100,알았다면,길구봉구
2020-11-20,1,Dynamite,방탄소년단
2020-11-20,2,힘든 건 사랑이 아니다,임창정
2020-11-20,3,Life Goes On,방탄소년단
2020-11-20,4,잠이 오질 않네요,장범준
2020-11-20,5,Lovesick Girls,BLACKPINK
2020-11-20,6,취기를 빌려 (취향저격 그녀 X 산들),산들
2020-11-20,7,DON'T TOUCH ME,환불원정대
2020-11-20,8,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685"
2020-11-20,9,오래된 노래,스탠딩 에그
2020-11-20,10,딩가딩가 (Dingga),마마무 (Mamamoo)
2020-11-20,11,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN)
2020-11-20,12,When We Disco (Duet with 선미),박진영
2020-11-20,13,뻔한남자,이승기
2020-11-20,14,내 방을 여행하는 법,방탄소년단
2020-11-20,15,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-11-20,16,I CAN’T STOP ME,TWICE (트와이스)
2020-11-20,17,Blue & Grey,방탄소년단
2020-11-20,18,가을밤에 든 생각,잔나비
2020-11-20,19,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-11-20,20,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-11-20,21,How You Like That,BLACKPINK
2020-11-20,22,눈누난나 (NUNU NANA),제시 (Jessi)
2020-11-20,23,어떻게 지내 (Prod. By VAN.C),오반
2020-11-20,24,마리아 (Maria),화사 (Hwa Sa)
2020-11-20,25,밤하늘의 별을(2020),경서
2020-11-20,26,잠시,방탄소년단
2020-11-20,27,늦은 밤 너의 집 앞 골목길에서,노을
2020-11-20,28,Dolphin,오마이걸 (OH MY GIRL)
2020-11-20,29,Stay,방탄소년단
2020-11-20,30,아로하,조정석
2020-11-20,31,병,방탄소년단
2020-11-20,32,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-11-20,33,놓아줘 (with 태연),Crush
2020-11-20,34,METEOR,창모 (CHANGMO)
2020-11-20,35,Blueming,아이유
2020-11-20,36,거짓말이라도 해서 널 보고싶어,백지영
2020-11-20,37,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-11-20,38,홀로,이하이
2020-11-20,39,서면역에서,순순희
2020-11-20,40,Dance Monkey,Tones And I
2020-11-20,41,Downtown Baby,블루 (BLOO)
2020-11-20,42,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재
2020-11-20,43,Memories,Maroon 5
2020-11-20,44,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-11-20,45,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-11-20,46,HAPPENING,AKMU (악뮤)
2020-11-20,47,봄날,방탄소년단
2020-11-20,48,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)"
2020-11-20,49,우리 왜 헤어져야 해,신예영
2020-11-20,50,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-11-20,51,Bad Boy,"Christopher, 청하"
2020-11-20,52,2002,Anne-Marie
2020-11-20,53,마음을 드려요,아이유
2020-11-20,54,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz)
2020-11-20,55,사실 나는 (Feat.전건호),경서예지
2020-11-20,56,너도 아는,폴킴
2020-11-20,57,사랑하게 될 줄 알았어,전미도
2020-11-20,58,처음처럼,엠씨더맥스 (M.C the MAX)
2020-11-20,59,AYA,마마무 (Mamamoo)
2020-11-20,60,소확행,임창정
2020-11-20,61,Skit,방탄소년단
2020-11-20,62,Don't Start Now,Dua Lipa
2020-11-20,63,안녕,폴킴
2020-11-20,64,ON,방탄소년단
2020-11-20,65,행복해,송하예
2020-11-20,66,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온"
2020-11-20,67,이제 나만 믿어요,임영웅
2020-11-20,68,축하해 (Prod. By VAN.C),오반
2020-11-20,69,덤디덤디 (DUMDi DUMDi),(여자)아이들
2020-11-20,70,아무노래,지코 (ZICO)
2020-11-20,71,Pretty Savage,BLACKPINK
2020-11-20,72,너를 만나,폴킴
2020-11-20,73,12:45 (Stripped),Etham
2020-11-20,74,Love poem,아이유
2020-11-20,75,시작,가호 (Gaho)
2020-11-20,76,도망가,MINO (송민호)
2020-11-20,77,Maniac,Conan Gray
2020-11-20,78,Ice Cream (with Selena Gomez),BLACKPINK
2020-11-20,79,Summer Hate (Feat. 비),지코 (ZICO)
2020-11-20,80,Paris in the Rain,Lauv
2020-11-20,81,Not Shy,ITZY (있지)
2020-11-20,82,가을 타나 봐,바이브
2020-11-20,83,보라빛 밤 (pporappippam),선미
2020-11-20,84,밤새 (취향저격 그녀 X 카더가든),카더가든
2020-11-20,85,너의 곁에만 맴돌아,노을
2020-11-20,86,취했나봐,황인욱
2020-11-20,87,그때 그 아인,김필
2020-11-20,88,광장동에서,창모 (CHANGMO)
2020-11-20,89,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-11-20,90,첫 줄,신용재 (2F)
2020-11-20,91,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-11-20,92,Psycho,Red Velvet (레드벨벳)
2020-11-20,93,Into the I-LAND,아이유
2020-11-20,94,bad guy,Billie Eilish
2020-11-20,95,니 이름 불렀나 봐,V.O.S
2020-11-20,96,Painkiller,Ruel
2020-11-20,97,하루도 그대를 사랑하지 않은 적이 없었다,임창정
2020-11-20,98,Stuck with U,"Justin Bieber, Ariana Grande"
2020-11-20,99,HIP,마마무 (Mamamoo)
2020-11-20,100,사랑이란 멜로는 없어,전상근
2020-11-21,1,Dynamite,방탄소년단
2020-11-21,2,힘든 건 사랑이 아니다,임창정
2020-11-21,3,Life Goes On,방탄소년단
2020-11-21,4,잠이 오질 않네요,장범준
2020-11-21,5,Lovesick Girls,BLACKPINK
2020-11-21,6,취기를 빌려 (취향저격 그녀 X 산들),산들
2020-11-21,7,DON'T TOUCH ME,환불원정대
2020-11-21,8,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)"
2020-11-21,9,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685"
2020-11-21,10,오래된 노래,스탠딩 에그
2020-11-21,11,딩가딩가 (Dingga),마마무 (Mamamoo)
2020-11-21,12,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN)
2020-11-21,13,When We Disco (Duet with 선미),박진영
2020-11-21,14,뻔한남자,이승기
2020-11-21,15,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)"
2020-11-21,16,밤하늘의 별을(2020),경서
2020-11-21,17,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-11-21,18,I CAN’T STOP ME,TWICE (트와이스)
2020-11-21,19,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-11-21,20,가을밤에 든 생각,잔나비
2020-11-21,21,내 방을 여행하는 법,방탄소년단
2020-11-21,22,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-11-21,23,How You Like That,BLACKPINK
2020-11-21,24,눈누난나 (NUNU NANA),제시 (Jessi)
2020-11-21,25,어떻게 지내 (Prod. By VAN.C),오반
2020-11-21,26,Blue & Grey,방탄소년단
2020-11-21,27,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),"스윙스, 맥대디 (Mckdaddy), 래원 (Layone), Khakii (카키)"
2020-11-21,28,마리아 (Maria),화사 (Hwa Sa)
2020-11-21,29,Dolphin,오마이걸 (OH MY GIRL)
2020-11-21,30,늦은 밤 너의 집 앞 골목길에서,노을
2020-11-21,31,아로하,조정석
2020-11-21,32,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-11-21,33,METEOR,창모 (CHANGMO)
2020-11-21,34,Blueming,아이유
2020-11-21,35,거짓말이라도 해서 널 보고싶어,백지영
2020-11-21,36,놓아줘 (with 태연),Crush
2020-11-21,37,잠시,방탄소년단
2020-11-21,38,서면역에서,순순희
2020-11-21,39,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-11-21,40,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재
2020-11-21,41,홀로,이하이
2020-11-21,42,Dance Monkey,Tones And I
2020-11-21,43,Downtown Baby,블루 (BLOO)
2020-11-21,44,Stay,방탄소년단
2020-11-21,45,Memories,Maroon 5
2020-11-21,46,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-11-21,47,병,방탄소년단
2020-11-21,48,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-11-21,49,봄날,방탄소년단
2020-11-21,50,"윈윈 (Feat. 개코, BewhY) (Prod. BewhY)","dsel (디젤), 허성현 (Huh), Untell (언텔), 가오가이 (kaogaii)"
2020-11-21,51,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)"
2020-11-21,52,우리 왜 헤어져야 해,신예영
2020-11-21,53,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-11-21,54,2002,Anne-Marie
2020-11-21,55,HAPPENING,AKMU (악뮤)
2020-11-21,56,Bad Boy,"Christopher, 청하"
2020-11-21,57,사실 나는 (Feat.전건호),경서예지
2020-11-21,58,마음을 드려요,아이유
2020-11-21,59,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz)
2020-11-21,60,사랑하게 될 줄 알았어,전미도
2020-11-21,61,소확행,임창정
2020-11-21,62,처음처럼,엠씨더맥스 (M.C the MAX)
2020-11-21,63,너도 아는,폴킴
2020-11-21,64,Don't Start Now,Dua Lipa
2020-11-21,65,AYA,마마무 (Mamamoo)
2020-11-21,66,ON,방탄소년단
2020-11-21,67,행복해,송하예
2020-11-21,68,안녕,폴킴
2020-11-21,69,이제 나만 믿어요,임영웅
2020-11-21,70,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온"
2020-11-21,71,축하해 (Prod. By VAN.C),오반
2020-11-21,72,덤디덤디 (DUMDi DUMDi),(여자)아이들
2020-11-21,73,아무노래,지코 (ZICO)
2020-11-21,74,Pretty Savage,BLACKPINK
2020-11-21,75,12:45 (Stripped),Etham
2020-11-21,76,너를 만나,폴킴
2020-11-21,77,시작,가호 (Gaho)
2020-11-21,78,Love poem,아이유
2020-11-21,79,도망가,MINO (송민호)
2020-11-21,80,Maniac,Conan Gray
2020-11-21,81,Paris in the Rain,Lauv
2020-11-21,82,Ice Cream (with Selena Gomez),BLACKPINK
2020-11-21,83,Summer Hate (Feat. 비),지코 (ZICO)
2020-11-21,84,Not Shy,ITZY (있지)
2020-11-21,85,가을 타나 봐,바이브
2020-11-21,86,밤새 (취향저격 그녀 X 카더가든),카더가든
2020-11-21,87,보라빛 밤 (pporappippam),선미
2020-11-21,88,취했나봐,황인욱
2020-11-21,89,너의 곁에만 맴돌아,노을
2020-11-21,90,광장동에서,창모 (CHANGMO)
2020-11-21,91,그때 그 아인,김필
2020-11-21,92,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-11-21,93,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-11-21,94,첫 줄,신용재 (2F)
2020-11-21,95,Psycho,Red Velvet (레드벨벳)
2020-11-21,96,Into the I-LAND,아이유
2020-11-21,97,니 이름 불렀나 봐,V.O.S
2020-11-21,98,Painkiller,Ruel
2020-11-21,99,bad guy,Billie Eilish
2020-11-21,100,하루도 그대를 사랑하지 않은 적이 없었다,임창정
2020-11-22,1,Dynamite,방탄소년단
2020-11-22,2,힘든 건 사랑이 아니다,임창정
2020-11-22,3,잠이 오질 않네요,장범준
2020-11-22,4,Life Goes On,방탄소년단
2020-11-22,5,Lovesick Girls,BLACKPINK
2020-11-22,6,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)"
2020-11-22,7,취기를 빌려 (취향저격 그녀 X 산들),산들
2020-11-22,8,DON'T TOUCH ME,환불원정대
2020-11-22,9,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685"
2020-11-22,10,오래된 노래,스탠딩 에그
2020-11-22,11,딩가딩가 (Dingga),마마무 (Mamamoo)
2020-11-22,12,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN)
2020-11-22,13,밤하늘의 별을(2020),경서
2020-11-22,14,뻔한남자,이승기
2020-11-22,15,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)"
2020-11-22,16,When We Disco (Duet with 선미),박진영
2020-11-22,17,가을밤에 든 생각,잔나비
2020-11-22,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-11-22,19,I CAN’T STOP ME,TWICE (트와이스)
2020-11-22,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-11-22,21,내 방을 여행하는 법,방탄소년단
2020-11-22,22,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-11-22,23,How You Like That,BLACKPINK
2020-11-22,24,Blue & Grey,방탄소년단
2020-11-22,25,어떻게 지내 (Prod. By VAN.C),오반
2020-11-22,26,눈누난나 (NUNU NANA),제시 (Jessi)
2020-11-22,27,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),"스윙스, 맥대디 (Mckdaddy), 래원 (Layone), Khakii (카키)"
2020-11-22,28,늦은 밤 너의 집 앞 골목길에서,노을
2020-11-22,29,마리아 (Maria),화사 (Hwa Sa)
2020-11-22,30,Dolphin,오마이걸 (OH MY GIRL)
2020-11-22,31,아로하,조정석
2020-11-22,32,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-11-22,33,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재
2020-11-22,34,Blueming,아이유
2020-11-22,35,거짓말이라도 해서 널 보고싶어,백지영
2020-11-22,36,METEOR,창모 (CHANGMO)
2020-11-22,37,놓아줘 (with 태연),Crush
2020-11-22,38,서면역에서,순순희
2020-11-22,39,잠시,방탄소년단
2020-11-22,40,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-11-22,41,홀로,이하이
2020-11-22,42,Dance Monkey,Tones And I
2020-11-22,43,Stay,방탄소년단
2020-11-22,44,Memories,Maroon 5
2020-11-22,45,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-11-22,46,Downtown Baby,블루 (BLOO)
2020-11-22,47,병,방탄소년단
2020-11-22,48,HAPPENING,AKMU (악뮤)
2020-11-22,49,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-11-22,50,봄날,방탄소년단
2020-11-22,51,"윈윈 (Feat. 개코, BewhY) (Prod. BewhY)","dsel (디젤), 허성현 (Huh), Untell (언텔), 가오가이 (kaogaii)"
2020-11-22,52,우리 왜 헤어져야 해,신예영
2020-11-22,53,사실 나는 (Feat.전건호),경서예지
2020-11-22,54,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)"
2020-11-22,55,Bad Boy,"Christopher, 청하"
2020-11-22,56,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-11-22,57,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz)
2020-11-22,58,2002,Anne-Marie
2020-11-22,59,마음을 드려요,아이유
2020-11-22,60,너도 아는,폴킴
2020-11-22,61,소확행,임창정
2020-11-22,62,AYA,마마무 (Mamamoo)
2020-11-22,63,사랑하게 될 줄 알았어,전미도
2020-11-22,64,행복해,송하예
2020-11-22,65,처음처럼,엠씨더맥스 (M.C the MAX)
2020-11-22,66,이제 나만 믿어요,임영웅
2020-11-22,67,ON,방탄소년단
2020-11-22,68,Don't Start Now,Dua Lipa
2020-11-22,69,안녕,폴킴
2020-11-22,70,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온"
2020-11-22,71,축하해 (Prod. By VAN.C),오반
2020-11-22,72,Pretty Savage,BLACKPINK
2020-11-22,73,덤디덤디 (DUMDi DUMDi),(여자)아이들
2020-11-22,74,12:45 (Stripped),Etham
2020-11-22,75,아무노래,지코 (ZICO)
2020-11-22,76,너를 만나,폴킴
2020-11-22,77,도망가,MINO (송민호)
2020-11-22,78,Love poem,아이유
2020-11-22,79,시작,가호 (Gaho)
2020-11-22,80,Maniac,Conan Gray
2020-11-22,81,광장동에서,창모 (CHANGMO)
2020-11-22,82,Paris in the Rain,Lauv
2020-11-22,83,너의 곁에만 맴돌아,노을
2020-11-22,84,밤새 (취향저격 그녀 X 카더가든),카더가든
2020-11-22,85,Ice Cream (with Selena Gomez),BLACKPINK
2020-11-22,86,가을 타나 봐,바이브
2020-11-22,87,Not Shy,ITZY (있지)
2020-11-22,88,Summer Hate (Feat. 비),지코 (ZICO)
2020-11-22,89,취했나봐,황인욱
2020-11-22,90,니 이름 불렀나 봐,V.O.S
2020-11-22,91,그때 그 아인,김필
2020-11-22,92,보라빛 밤 (pporappippam),선미
2020-11-22,93,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-11-22,94,첫 줄,신용재 (2F)
2020-11-22,95,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-11-22,96,Psycho,Red Velvet (레드벨벳)
2020-11-22,97,Painkiller,Ruel
2020-11-22,98,Into the I-LAND,아이유
2020-11-22,99,bad guy,Billie Eilish
2020-11-22,100,하루도 그대를 사랑하지 않은 적이 없었다,임창정
2020-11-23,1,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)"
2020-11-23,2,Dynamite,방탄소년단
2020-11-23,3,힘든 건 사랑이 아니다,임창정
2020-11-23,4,잠이 오질 않네요,장범준
2020-11-23,5,Life Goes On,방탄소년단
2020-11-23,6,Lovesick Girls,BLACKPINK
2020-11-23,7,취기를 빌려 (취향저격 그녀 X 산들),산들
2020-11-23,8,DON'T TOUCH ME,환불원정대
2020-11-23,9,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685"
2020-11-23,10,오래된 노래,스탠딩 에그
2020-11-23,11,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)"
2020-11-23,12,딩가딩가 (Dingga),마마무 (Mamamoo)
2020-11-23,13,밤하늘의 별을(2020),경서
2020-11-23,14,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN)
2020-11-23,15,뻔한남자,이승기
2020-11-23,16,When We Disco (Duet with 선미),박진영
2020-11-23,17,가을밤에 든 생각,잔나비
2020-11-23,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-11-23,19,I CAN’T STOP ME,TWICE (트와이스)
2020-11-23,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-11-23,21,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-11-23,22,How You Like That,BLACKPINK
2020-11-23,23,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),"스윙스, 맥대디 (Mckdaddy), 래원 (Layone), Khakii (카키)"
2020-11-23,24,어떻게 지내 (Prod. By VAN.C),오반
2020-11-23,25,눈누난나 (NUNU NANA),제시 (Jessi)
2020-11-23,26,내 방을 여행하는 법,방탄소년단
2020-11-23,27,늦은 밤 너의 집 앞 골목길에서,노을
2020-11-23,28,마리아 (Maria),화사 (Hwa Sa)
2020-11-23,29,Dolphin,오마이걸 (OH MY GIRL)
2020-11-23,30,Blue & Grey,방탄소년단
2020-11-23,31,아로하,조정석
2020-11-23,32,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재
2020-11-23,33,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020-11-23,34,Blueming,아이유
2020-11-23,35,거짓말이라도 해서 널 보고싶어,백지영
2020-11-23,36,METEOR,창모 (CHANGMO)
2020-11-23,37,놓아줘 (with 태연),Crush
2020-11-23,38,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020-11-23,39,서면역에서,순순희
2020-11-23,40,홀로,이하이
2020-11-23,41,Dance Monkey,Tones And I
2020-11-23,42,Memories,Maroon 5
2020-11-23,43,사랑은 지날수록 더욱 선명하게 남아,전상근
2020-11-23,44,Downtown Baby,블루 (BLOO)
2020-11-23,45,잠시,방탄소년단
2020-11-23,46,봄날,방탄소년단
2020-11-23,47,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020-11-23,48,HAPPENING,AKMU (악뮤)
2020-11-23,49,우리 왜 헤어져야 해,신예영
2020-11-23,50,사실 나는 (Feat.전건호),경서예지
2020-11-23,51,"윈윈 (Feat. 개코, BewhY) (Prod. BewhY)","dsel (디젤), 허성현 (Huh), Untell (언텔), 가오가이 (kaogaii)"
2020-11-23,52,Stay,방탄소년단
2020-11-23,53,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)"
2020-11-23,54,마음을 드려요,아이유
2020-11-23,55,2002,Anne-Marie
2020-11-23,56,Bad Boy,"Christopher, 청하"
2020-11-23,57,병,방탄소년단
2020-11-23,58,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL)
2020-11-23,59,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz)
2020-11-23,60,AYA,마마무 (Mamamoo)
2020-11-23,61,너도 아는,폴킴
2020-11-23,62,소확행,임창정
2020-11-23,63,사랑하게 될 줄 알았어,전미도
2020-11-23,64,처음처럼,엠씨더맥스 (M.C the MAX)
2020-11-23,65,이제 나만 믿어요,임영웅
2020-11-23,66,행복해,송하예
2020-11-23,67,안녕,폴킴
2020-11-23,68,Don't Start Now,Dua Lipa
2020-11-23,69,ON,방탄소년단
2020-11-23,70,별을 담은 시 (Ode To The Stars),"마크툽 (MAKTUB), 이라온"
2020-11-23,71,축하해 (Prod. By VAN.C),오반
2020-11-23,72,너를 만나,폴킴
2020-11-23,73,덤디덤디 (DUMDi DUMDi),(여자)아이들
2020-11-23,74,12:45 (Stripped),Etham
2020-11-23,75,아무노래,지코 (ZICO)
2020-11-23,76,Pretty Savage,BLACKPINK
2020-11-23,77,Love poem,아이유
2020-11-23,78,도망가,MINO (송민호)
2020-11-23,79,시작,가호 (Gaho)
2020-11-23,80,Maniac,Conan Gray
2020-11-23,81,Darling,양다일
2020-11-23,82,Paris in the Rain,Lauv
2020-11-23,83,밤새 (취향저격 그녀 X 카더가든),카더가든
2020-11-23,84,너의 곁에만 맴돌아,노을
2020-11-23,85,Ice Cream (with Selena Gomez),BLACKPINK
2020-11-23,86,Summer Hate (Feat. 비),지코 (ZICO)
2020-11-23,87,Not Shy,ITZY (있지)
2020-11-23,88,가을 타나 봐,바이브
2020-11-23,89,그때 그 아인,김필
2020-11-23,90,광장동에서,창모 (CHANGMO)
2020-11-23,91,보라빛 밤 (pporappippam),선미
2020-11-23,92,시든 꽃에 물을 주듯,HYNN (박혜원)
2020-11-23,93,취했나봐,황인욱
2020-11-23,94,니 이름 불렀나 봐,V.O.S
2020-11-23,95,첫 줄,신용재 (2F)
2020-11-23,96,좋은 사람 있으면 소개시켜줘,조이 (JOY)
2020-11-23,97,Psycho,Red Velvet (레드벨벳)
2020-11-23,98,Into the I-LAND,아이유
2020-11-23,99,bad guy,Billie Eilish
2020-11-23,100,Painkiller,Ruel
2020-11-24,1,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)"
2020-11-24,2,Dynamite,방탄소년단
2020-11-24,3,힘든 건 사랑이 아니다,임창정
2020-11-24,4,잠이 오질 않네요,장범준
2020-11-24,5,Life Goes On,방탄소년단
2020-11-24,6,Lovesick Girls,BLACKPINK
2020-11-24,7,취기를 빌려 (취향저격 그녀 X 산들),산들
2020-11-24,8,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인, Chillin Homie, 스카이민혁 (Skyminhyuk)"
2020-11-24,9,DON'T TOUCH ME,환불원정대
2020-11-24,10,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685"
2020-11-24,11,오래된 노래,스탠딩 에그
2020-11-24,12,딩가딩가 (Dingga),마마무 (Mamamoo)
2020-11-24,13,밤하늘의 별을(2020),경서
2020-11-24,14,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN)
2020-11-24,15,When We Disco (Duet with 선미),박진영
2020-11-24,16,뻔한남자,이승기
2020-11-24,17,가을밤에 든 생각,잔나비
2020-11-24,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020-11-24,19,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),"스윙스, 맥대디 (Mckdaddy), 래원 (Layone), Khakii (카키)"
2020-11-24,20,I CAN’T STOP ME,TWICE (트와이스)
2020-11-24,21,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020-11-24,22,에잇(Prod.&Feat. SUGA of BTS),아이유
2020-11-24,23,How You Like That,BLACKPINK
2020-11-24,24,어떻게 지내 (Prod. By VAN.C),오반
