Date,Rank,Title,Artist,Score
2021-07-08,43,취기를 빌려 (취향저격 그녀 X 산들),산들,6
2021-07-08,44,Blueming,아이유,6
2021-07-08,45,Coin,아이유,6
2021-07-08,46,아로하,조정석,6
2021-07-08,47,내사람,SG 워너비,6
2021-07-08,48,가을 우체국 앞에서,김대명,6
2021-07-08,49,On The Ground,로제 (ROS?),6
2021-07-08,50,Off My Face,Justin Bieber,6
2021-07-08,51,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",5
2021-07-08,52,어푸 (Ah puh),아이유,5
2021-07-08,53,그날에 나는 맘이 편했을까,이예준,5
2021-07-08,54,2002,Anne-Marie,5
2021-07-08,55,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,5
2021-07-08,56,12:45 (Stripped),Etham,5
2021-07-08,57,다정히 내 이름을 부르면,"전건호, 경서예지",5
2021-07-08,58,Life Goes On,방탄소년단,5
2021-07-08,59,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,5
2021-07-08,60,봄날,방탄소년단,5
2021-07-08,61,METEOR,창모 (CHANGMO),4
2021-07-08,62,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,4
2021-07-08,63,나는 너 좋아,장범준,4
2021-07-08,64,오래된 노래,스탠딩 에그,4
2021-07-08,65,허리춤,오반,4
2021-07-08,66,체념,MSG워너비(정상동기),4
2021-07-08,67,너의 번호를 누르고 (Prod. 영화처럼),#안녕,4
2021-07-08,68,어떻게 지내 (Prod. By VAN.C),오반,4
2021-07-08,69,추적이는 여름 비가 되어,장범준,4
2021-07-08,70,Memories,Maroon 5,4
2021-07-08,71,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),3
2021-07-08,72,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),3
2021-07-08,73,그냥 안아달란 말야,다비치,3
2021-07-08,74,사실 나는 (Feat.전건호),경서예지,3
2021-07-08,75,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,3
2021-07-08,76,한여름밤의 꿀 : 다시 여름,"San E (산이), 레이나 (Raina)",3
2021-07-08,77,늦은 밤 너의 집 앞 골목길에서,노을,3
2021-07-08,78,How You Like That,BLACKPINK,3
2021-07-08,79,Way Back Home (2021),런치,3
2021-07-08,80,힘든 건 사랑이 아니다,임창정,3
2021-07-08,81,밤이 되니까,원슈타인,2
2021-07-08,82,해야 해,2:00 오후,2
2021-07-08,83,Dance Monkey,Tones And I,2
2021-07-08,84,이제 나만 믿어요,임영웅,2
2021-07-08,85,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),2
2021-07-08,86,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),2
2021-07-08,87,Paris in the Rain,Lauv,2
2021-07-08,88,살다가,SG 워너비,2
2021-07-08,89,오늘따라 더 미운 그대가,전상근,2
2021-07-08,90,마음을 드려요,아이유,2
2021-07-08,91,너를 만나,폴킴,1
2021-07-08,92,Hello Future,NCT DREAM,1
2021-07-08,93,Love poem,아이유,1
2021-07-08,94,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),1
2021-07-08,95,Don't Start Now,Dua Lipa,1
2021-07-08,96,아이와 나의 바다,아이유,1
2021-07-08,97,우린 어쩌다 헤어진 걸까,허각,1
2021-07-08,98,우리 왜 헤어져야 해,신예영,1
2021-07-08,99,시작,가호 (Gaho),1
2021-07-08,100,안녕,폴킴,1
2021-07-09,1,바라만 본다,MSG워너비(M.O.M),10
2021-07-09,2,Next Level,aespa,10
2021-07-09,3,Butter,방탄소년단,10
2021-07-09,4,헤픈 우연,헤이즈 (Heize),10
2021-07-09,5,나를 아는 사람,MSG워너비(정상동기),10
2021-07-09,6,치맛바람 (Chi Mat Ba Ram),브레이브걸스,10
2021-07-09,7,신호등,이무진,10
2021-07-09,8,Dun Dun Dance,오마이걸 (OH MY GIRL),10
2021-07-09,9,Permission to Dance,방탄소년단,10
2021-07-09,10,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,10
2021-07-09,11,Weekend,태연 (TAEYEON),9
2021-07-09,12,롤린 (Rollin'),브레이브걸스,9
2021-07-09,13,Alcohol-Free,TWICE (트와이스),9
2021-07-09,14,Dynamite,방탄소년단,9
2021-07-09,15,라일락,아이유,9
2021-07-09,16,ASAP,STAYC(스테이씨),9
2021-07-09,17,비와 당신,이무진,9
2021-07-09,18,안녕 (Hello),조이 (JOY),9
2021-07-09,19,운전만해 (We Ride),브레이브걸스,9
2021-07-09,20,Celebrity,아이유,9
2021-07-09,21,하루만 더,빅마마,8
2021-07-09,22,상상더하기,MSG워너비,8
2021-07-09,23,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,8
2021-07-09,24,Timeless,SG 워너비,8
2021-07-09,25,상상더하기,라붐 (LABOUM),8
2021-07-09,26,멜로디,ASH ISLAND,8
2021-07-09,27,내 손을 잡아,아이유,8
2021-07-09,28,밝게 빛나는 별이 되어 비춰줄게,송이한,8
2021-07-09,29,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",8
2021-07-09,30,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),8
2021-07-09,31,밤하늘의 별을(2020),경서,7
2021-07-09,32,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,7
2021-07-09,33,러브(Prod.로코베리),"로꼬, 이성경",7
2021-07-09,34,라라라,SG 워너비,7
2021-07-09,35,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지",7
2021-07-09,36,마.피.아. In the morning,ITZY (있지),7
2021-07-09,37,Lovesick Girls,BLACKPINK,7
2021-07-09,38,잠이 오질 않네요,장범준,7
2021-07-09,39,Dolphin,오마이걸 (OH MY GIRL),7
2021-07-09,40,추억은 만남보다 이별에 남아,정동하,7
2021-07-09,41,에잇(Prod.&Feat. SUGA of BTS),아이유,6
2021-07-09,42,Life Goes On,방탄소년단,6
2021-07-09,43,취기를 빌려 (취향저격 그녀 X 산들),산들,6
2021-07-09,44,봄날,방탄소년단,6
2021-07-09,45,Blueming,아이유,6
2021-07-09,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6
2021-07-09,47,Coin,아이유,6
2021-07-09,48,아로하,조정석,6
2021-07-09,49,내사람,SG 워너비,6
2021-07-09,50,다시 사랑할 수 있을까,"백지영, 이홍기 (FT아일랜드)",6
2021-07-09,51,가을 우체국 앞에서,김대명,5
2021-07-09,52,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",5
2021-07-09,53,On The Ground,로제 (ROS?),5
2021-07-09,54,Off My Face,Justin Bieber,5
2021-07-09,55,어푸 (Ah puh),아이유,5
2021-07-09,56,2002,Anne-Marie,5
2021-07-09,57,그날에 나는 맘이 편했을까,이예준,5
2021-07-09,58,다정히 내 이름을 부르면,"전건호, 경서예지",5
2021-07-09,59,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,5
2021-07-09,60,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,5
2021-07-09,61,12:45 (Stripped),Etham,4
2021-07-09,62,나는 너 좋아,장범준,4
2021-07-09,63,METEOR,창모 (CHANGMO),4
2021-07-09,64,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,4
2021-07-09,65,오래된 노래,스탠딩 에그,4
2021-07-09,66,너의 번호를 누르고 (Prod. 영화처럼),#안녕,4
2021-07-09,67,어떻게 지내 (Prod. By VAN.C),오반,4
2021-07-09,68,체념,MSG워너비(정상동기),4
2021-07-09,69,허리춤,오반,4
2021-07-09,70,Memories,Maroon 5,4
2021-07-09,71,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),3
2021-07-09,72,추적이는 여름 비가 되어,장범준,3
2021-07-09,73,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),3
2021-07-09,74,그냥 안아달란 말야,다비치,3
2021-07-09,75,한여름밤의 꿀 : 다시 여름,"San E (산이), 레이나 (Raina)",3
2021-07-09,76,Way Back Home (2021),런치,3
2021-07-09,77,사실 나는 (Feat.전건호),경서예지,3
2021-07-09,78,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,3
2021-07-09,79,늦은 밤 너의 집 앞 골목길에서,노을,3
2021-07-09,80,이제 나만 믿어요,임영웅,3
2021-07-09,81,How You Like That,BLACKPINK,2
2021-07-09,82,힘든 건 사랑이 아니다,임창정,2
2021-07-09,83,Dance Monkey,Tones And I,2
2021-07-09,84,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),2
2021-07-09,85,해야 해,2:00 오후,2
2021-07-09,86,누구보다 널 사랑해,TWICE (트와이스),2
2021-07-09,87,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),2
2021-07-09,88,살다가,SG 워너비,2
2021-07-09,89,Paris in the Rain,Lauv,2
2021-07-09,90,마음을 드려요,아이유,2
2021-07-09,91,오늘따라 더 미운 그대가,전상근,1
2021-07-09,92,밤이 되니까,원슈타인,1
2021-07-09,93,너를 만나,폴킴,1
2021-07-09,94,Love poem,아이유,1
2021-07-09,95,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),1
2021-07-09,96,Don't Start Now,Dua Lipa,1
2021-07-09,97,우린 어쩌다 헤어진 걸까,허각,1
2021-07-09,98,Hello Future,NCT DREAM,1
2021-07-09,99,우리 왜 헤어져야 해,신예영,1
2021-07-09,100,시작,가호 (Gaho),1
2021-07-10,1,바라만 본다,MSG워너비(M.O.M),10
2021-07-10,2,Next Level,aespa,10
2021-07-10,3,Butter,방탄소년단,10
2021-07-10,4,헤픈 우연,헤이즈 (Heize),10
2021-07-10,5,신호등,이무진,10
2021-07-10,6,나를 아는 사람,MSG워너비(정상동기),10
2021-07-10,7,Permission to Dance,방탄소년단,10
2021-07-10,8,치맛바람 (Chi Mat Ba Ram),브레이브걸스,10
2021-07-10,9,Dun Dun Dance,오마이걸 (OH MY GIRL),10
2021-07-10,10,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,10
2021-07-10,11,Weekend,태연 (TAEYEON),9
2021-07-10,12,롤린 (Rollin'),브레이브걸스,9
2021-07-10,13,Alcohol-Free,TWICE (트와이스),9
2021-07-10,14,Dynamite,방탄소년단,9
2021-07-10,15,라일락,아이유,9
2021-07-10,16,ASAP,STAYC(스테이씨),9
2021-07-10,17,비와 당신,이무진,9
2021-07-10,18,안녕 (Hello),조이 (JOY),9
2021-07-10,19,운전만해 (We Ride),브레이브걸스,9
2021-07-10,20,Celebrity,아이유,9
2021-07-10,21,상상더하기,MSG워너비,8
2021-07-10,22,하루만 더,빅마마,8
2021-07-10,23,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,8
2021-07-10,24,상상더하기,라붐 (LABOUM),8
2021-07-10,25,Timeless,SG 워너비,8
2021-07-10,26,멜로디,ASH ISLAND,8
2021-07-10,27,내 손을 잡아,아이유,8
2021-07-10,28,밝게 빛나는 별이 되어 비춰줄게,송이한,8
2021-07-10,29,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",8
2021-07-10,30,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),8
2021-07-10,31,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,7
2021-07-10,32,밤하늘의 별을(2020),경서,7
2021-07-10,33,러브(Prod.로코베리),"로꼬, 이성경",7
2021-07-10,34,라라라,SG 워너비,7
2021-07-10,35,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지",7
2021-07-10,36,마.피.아. In the morning,ITZY (있지),7
2021-07-10,37,Lovesick Girls,BLACKPINK,7
2021-07-10,38,Dolphin,오마이걸 (OH MY GIRL),7
2021-07-10,39,잠이 오질 않네요,장범준,7
2021-07-10,40,난 너를 사랑해,MSG워너비,7
2021-07-10,41,Life Goes On,방탄소년단,6
2021-07-10,42,추억은 만남보다 이별에 남아,정동하,6
2021-07-10,43,봄날,방탄소년단,6
2021-07-10,44,에잇(Prod.&Feat. SUGA of BTS),아이유,6
2021-07-10,45,Blueming,아이유,6
2021-07-10,46,취기를 빌려 (취향저격 그녀 X 산들),산들,6
2021-07-10,47,Coin,아이유,6
2021-07-10,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6
2021-07-10,49,아로하,조정석,6
2021-07-10,50,내사람,SG 워너비,6
2021-07-10,51,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",5
2021-07-10,52,Off My Face,Justin Bieber,5
2021-07-10,53,On The Ground,로제 (ROS?),5
2021-07-10,54,다시 사랑할 수 있을까,"백지영, 이홍기 (FT아일랜드)",5
2021-07-10,55,어푸 (Ah puh),아이유,5
2021-07-10,56,다정히 내 이름을 부르면,"전건호, 경서예지",5
2021-07-10,57,2002,Anne-Marie,5
2021-07-10,58,그날에 나는 맘이 편했을까,이예준,5
2021-07-10,59,가을 우체국 앞에서,김대명,5
2021-07-10,60,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,5
2021-07-10,61,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,4
2021-07-10,62,12:45 (Stripped),Etham,4
2021-07-10,63,METEOR,창모 (CHANGMO),4
2021-07-10,64,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,4
2021-07-10,65,오래된 노래,스탠딩 에그,4
2021-07-10,66,허리춤,오반,4
2021-07-10,67,어떻게 지내 (Prod. By VAN.C),오반,4
2021-07-10,68,한여름밤의 꿀 : 다시 여름,"San E (산이), 레이나 (Raina)",4
2021-07-10,69,너의 번호를 누르고 (Prod. 영화처럼),#안녕,4
2021-07-10,70,Way Back Home (2021),런치,4
2021-07-10,71,체념,MSG워너비(정상동기),3
2021-07-10,72,Memories,Maroon 5,3
2021-07-10,73,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),3
2021-07-10,74,나는 너 좋아,장범준,3
2021-07-10,75,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),3
2021-07-10,76,이제 나만 믿어요,임영웅,3
2021-07-10,77,추적이는 여름 비가 되어,장범준,3
2021-07-10,78,사실 나는 (Feat.전건호),경서예지,3
2021-07-10,79,그냥 안아달란 말야,다비치,3
2021-07-10,80,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,3
2021-07-10,81,늦은 밤 너의 집 앞 골목길에서,노을,2
2021-07-10,82,How You Like That,BLACKPINK,2
2021-07-10,83,Dance Monkey,Tones And I,2
2021-07-10,84,힘든 건 사랑이 아니다,임창정,2
2021-07-10,85,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),2
2021-07-10,86,잡아줄게 (Carabiner),"그루비룸 (GroovyRoom), ASH ISLAND",2
2021-07-10,87,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)",2
2021-07-10,88,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),2
2021-07-10,89,Paris in the Rain,Lauv,2
2021-07-10,90,밤이 되니까,원슈타인,2
2021-07-10,91,살다가,SG 워너비,1
2021-07-10,92,오늘따라 더 미운 그대가,전상근,1
2021-07-10,93,해야 해,2:00 오후,1
2021-07-10,94,마음을 드려요,아이유,1
2021-07-10,95,너를 만나,폴킴,1
2021-07-10,96,Love poem,아이유,1
2021-07-10,97,Hello Future,NCT DREAM,1
2021-07-10,98,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),1
2021-07-10,99,Don't Start Now,Dua Lipa,1
2021-07-10,100,우린 어쩌다 헤어진 걸까,허각,1
2021-07-11,1,바라만 본다,MSG워너비(M.O.M),10
2021-07-11,2,Next Level,aespa,10
2021-07-11,3,Butter,방탄소년단,10
2021-07-11,4,Permission to Dance,방탄소년단,10
2021-07-11,5,신호등,이무진,10
2021-07-11,6,헤픈 우연,헤이즈 (Heize),10
2021-07-11,7,나를 아는 사람,MSG워너비(정상동기),10
2021-07-11,8,Weekend,태연 (TAEYEON),10
2021-07-11,9,치맛바람 (Chi Mat Ba Ram),브레이브걸스,10
2021-07-11,10,Dun Dun Dance,오마이걸 (OH MY GIRL),10
2021-07-11,11,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,9
2021-07-11,12,롤린 (Rollin'),브레이브걸스,9
2021-07-11,13,Alcohol-Free,TWICE (트와이스),9
2021-07-11,14,Dynamite,방탄소년단,9
2021-07-11,15,라일락,아이유,9
2021-07-11,16,ASAP,STAYC(스테이씨),9
2021-07-11,17,비와 당신,이무진,9
2021-07-11,18,안녕 (Hello),조이 (JOY),9
2021-07-11,19,운전만해 (We Ride),브레이브걸스,9
2021-07-11,20,Celebrity,아이유,9
2021-07-11,21,상상더하기,MSG워너비,8
2021-07-11,22,하루만 더,빅마마,8
2021-07-11,23,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,8
2021-07-11,24,상상더하기,라붐 (LABOUM),8
2021-07-11,25,Timeless,SG 워너비,8
2021-07-11,26,멜로디,ASH ISLAND,8
2021-07-11,27,내 손을 잡아,아이유,8
2021-07-11,28,난 너를 사랑해,MSG워너비,8
2021-07-11,29,밝게 빛나는 별이 되어 비춰줄게,송이한,8
2021-07-11,30,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",8
2021-07-11,31,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),7
2021-07-11,32,밤하늘의 별을(2020),경서,7
2021-07-11,33,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,7
2021-07-11,34,러브(Prod.로코베리),"로꼬, 이성경",7
2021-07-11,35,라라라,SG 워너비,7
2021-07-11,36,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지",7
2021-07-11,37,마.피.아. In the morning,ITZY (있지),7
2021-07-11,38,Lovesick Girls,BLACKPINK,7
2021-07-11,39,잠이 오질 않네요,장범준,7
2021-07-11,40,Dolphin,오마이걸 (OH MY GIRL),7
2021-07-11,41,추억은 만남보다 이별에 남아,정동하,6
2021-07-11,42,Life Goes On,방탄소년단,6
2021-07-11,43,봄날,방탄소년단,6
2021-07-11,44,에잇(Prod.&Feat. SUGA of BTS),아이유,6
2021-07-11,45,다시 사랑할 수 있을까,"백지영, 이홍기 (FT아일랜드)",6
2021-07-11,46,취기를 빌려 (취향저격 그녀 X 산들),산들,6
2021-07-11,47,Blueming,아이유,6
2021-07-11,48,Coin,아이유,6
2021-07-11,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6
2021-07-11,50,아로하,조정석,6
2021-07-11,51,내사람,SG 워너비,5
2021-07-11,52,Off My Face,Justin Bieber,5
2021-07-11,53,다정히 내 이름을 부르면,"전건호, 경서예지",5
2021-07-11,54,한여름밤의 꿀 : 다시 여름,"San E (산이), 레이나 (Raina)",5
2021-07-11,55,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",5
2021-07-11,56,On The Ground,로제 (ROS?),5
2021-07-11,57,가을 우체국 앞에서,김대명,5
2021-07-11,58,어푸 (Ah puh),아이유,5
2021-07-11,59,그날에 나는 맘이 편했을까,이예준,5
2021-07-11,60,Way Back Home (2021),런치,5
2021-07-11,61,2002,Anne-Marie,4
2021-07-11,62,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,4
2021-07-11,63,METEOR,창모 (CHANGMO),4
2021-07-11,64,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,4
2021-07-11,65,12:45 (Stripped),Etham,4
2021-07-11,66,허리춤,오반,4
2021-07-11,67,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)",4
2021-07-11,68,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,4
2021-07-11,69,체념,MSG워너비(정상동기),4
2021-07-11,70,오래된 노래,스탠딩 에그,4
2021-07-11,71,어떻게 지내 (Prod. By VAN.C),오반,3
2021-07-11,72,너의 번호를 누르고 (Prod. 영화처럼),#안녕,3
2021-07-11,73,나는 너 좋아,장범준,3
2021-07-11,74,Memories,Maroon 5,3
2021-07-11,75,추적이는 여름 비가 되어,장범준,3
2021-07-11,76,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),3
2021-07-11,77,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),3
2021-07-11,78,그냥 안아달란 말야,다비치,3
2021-07-11,79,사실 나는 (Feat.전건호),경서예지,3
2021-07-11,80,잡아줄게 (Carabiner),"그루비룸 (GroovyRoom), ASH ISLAND",3
2021-07-11,81,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,2
2021-07-11,82,밤이 되니까,원슈타인,2
2021-07-11,83,늦은 밤 너의 집 앞 골목길에서,노을,2
2021-07-11,84,해야 해,2:00 오후,2
2021-07-11,85,How You Like That,BLACKPINK,2
2021-07-11,86,이제 나만 믿어요,임영웅,2
2021-07-11,87,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),2
2021-07-11,88,Dance Monkey,Tones And I,2
2021-07-11,89,힘든 건 사랑이 아니다,임창정,2
2021-07-11,90,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),2
2021-07-11,91,오늘따라 더 미운 그대가,전상근,1
2021-07-11,92,Hello Future,NCT DREAM,1
2021-07-11,93,살다가,SG 워너비,1
2021-07-11,94,Paris in the Rain,Lauv,1
2021-07-11,95,마음을 드려요,아이유,1
2021-07-11,96,너를 만나,폴킴,1
2021-07-11,97,Love poem,아이유,1
2021-07-11,98,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),1
2021-07-11,99,우린 어쩌다 헤어진 걸까,허각,1
2021-07-11,100,Don't Start Now,Dua Lipa,1
2021-07-12,1,바라만 본다,MSG워너비(M.O.M),10
2021-07-12,2,Next Level,aespa,10
2021-07-12,3,Butter,방탄소년단,10
2021-07-12,4,Permission to Dance,방탄소년단,10
2021-07-12,5,신호등,이무진,10
2021-07-12,6,Weekend,태연 (TAEYEON),10
2021-07-12,7,헤픈 우연,헤이즈 (Heize),10
2021-07-12,8,나를 아는 사람,MSG워너비(정상동기),10
2021-07-12,9,치맛바람 (Chi Mat Ba Ram),브레이브걸스,10
2021-07-12,10,Dun Dun Dance,오마이걸 (OH MY GIRL),10
2021-07-12,11,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,9
2021-07-12,12,롤린 (Rollin'),브레이브걸스,9
2021-07-12,13,Alcohol-Free,TWICE (트와이스),9
2021-07-12,14,Dynamite,방탄소년단,9
2021-07-12,15,라일락,아이유,9
2021-07-12,16,ASAP,STAYC(스테이씨),9
2021-07-12,17,안녕 (Hello),조이 (JOY),9
2021-07-12,18,비와 당신,이무진,9
2021-07-12,19,운전만해 (We Ride),브레이브걸스,9
2021-07-12,20,Celebrity,아이유,9
2021-07-12,21,하루만 더,빅마마,8
2021-07-12,22,상상더하기,MSG워너비,8
2021-07-12,23,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,8
2021-07-12,24,상상더하기,라붐 (LABOUM),8
2021-07-12,25,Timeless,SG 워너비,8
2021-07-12,26,멜로디,ASH ISLAND,8
2021-07-12,27,내 손을 잡아,아이유,8
2021-07-12,28,밝게 빛나는 별이 되어 비춰줄게,송이한,8
2021-07-12,29,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jason Derulo, 방탄소년단, Jawsh 685",8
2021-07-12,30,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),8
2021-07-12,31,밤하늘의 별을(2020),경서,7
2021-07-12,32,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,7
2021-07-12,33,난 너를 사랑해,MSG워너비,7
2021-07-12,34,라라라,SG 워너비,7
2021-07-12,35,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지",7
2021-07-12,36,마.피.아. In the morning,ITZY (있지),7
2021-07-12,37,Lovesick Girls,BLACKPINK,7
2021-07-12,38,잠이 오질 않네요,장범준,7
2021-07-12,39,러브(Prod.로코베리),"로꼬, 이성경",7
2021-07-12,40,Dolphin,오마이걸 (OH MY GIRL),7
2021-07-12,41,추억은 만남보다 이별에 남아,정동하,6
2021-07-12,42,Life Goes On,방탄소년단,6
2021-07-12,43,에잇(Prod.&Feat. SUGA of BTS),아이유,6
2021-07-12,44,봄날,방탄소년단,6
2021-07-12,45,다시 사랑할 수 있을까,"백지영, 이홍기 (FT아일랜드)",6
2021-07-12,46,취기를 빌려 (취향저격 그녀 X 산들),산들,6
2021-07-12,47,Blueming,아이유,6
2021-07-12,48,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),6
2021-07-12,49,Coin,아이유,6
2021-07-12,50,아로하,조정석,6
2021-07-12,51,다정히 내 이름을 부르면,"전건호, 경서예지",5
2021-07-12,52,Off My Face,Justin Bieber,5
2021-07-12,53,내사람,SG 워너비,5
2021-07-12,54,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"Khundi Panda, 머쉬베놈 (MUSHVENOM), 먼치맨(MUNCHMAN), 미란이 (MIRANI)",5
2021-07-12,55,On The Ground,로제 (ROS?),5
2021-07-12,56,어푸 (Ah puh),아이유,5
2021-07-12,57,그날에 나는 맘이 편했을까,이예준,5
2021-07-12,58,2002,Anne-Marie,5
2021-07-12,59,한여름밤의 꿀 : 다시 여름,"San E (산이), 레이나 (Raina)",5
2021-07-12,60,가을 우체국 앞에서,김대명,5
2021-07-12,61,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,4
2021-07-12,62,METEOR,창모 (CHANGMO),4
2021-07-12,63,12:45 (Stripped),Etham,4
2021-07-12,64,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,4
2021-07-12,65,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,4
2021-07-12,66,허리춤,오반,4
2021-07-12,67,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)",4
2021-07-12,68,오래된 노래,스탠딩 에그,4
2021-07-12,69,Way Back Home (2021),런치,4
2021-07-12,70,체념,MSG워너비(정상동기),4
2021-07-12,71,너의 번호를 누르고 (Prod. 영화처럼),#안녕,3
2021-07-12,72,어떻게 지내 (Prod. By VAN.C),오반,3
2021-07-12,73,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),3
2021-07-12,74,Memories,Maroon 5,3
2021-07-12,75,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),3
2021-07-12,76,그냥 안아달란 말야,다비치,3
2021-07-12,77,추적이는 여름 비가 되어,장범준,3
2021-07-12,78,나는 너 좋아,장범준,3
2021-07-12,79,사실 나는 (Feat.전건호),경서예지,3
2021-07-12,80,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,3
2021-07-12,81,늦은 밤 너의 집 앞 골목길에서,노을,2
2021-07-12,82,해야 해,2:00 오후,2
2021-07-12,83,How You Like That,BLACKPINK,2
